visit_id,constituency_id,visit_date,visit_time,location_ward,visit_type,visit_category,leader_name,leader_role,total_attendance,grievances_count,grievances_resolved_on_spot,public_sentiment,sentiment_score,photos_count,videos_count,media_coverage,recorded_by,verification_status,created_at,updated_at
57cdf549-d0ca-4534-bc98-ddfd036db8f2,PC14,2025-06-22,10:30:00,Alair,office_hours,impromptu,MP Bhongir,MP,945,47,6,very_negative,0.63,17,5,no,volunteer_9,pending,2025-06-22 20:00:00,2025-06-22 22:00:00
0992dc53-e7aa-4c0a-a212-32a57bce7e10,PC14,2025-08-24,17:15:00,Thungathurthi,event,impromptu,MP Bhongir,Minister,1827,32,16,very_negative,0.61,19,5,no,volunteer_3,verified,2025-08-24 20:00:00,2025-08-24 22:00:00
5db6bcea-d4b4-4cf1-961c-4a14e14d3945,PC14,2025-04-02,10:15:00,Alair,event,scheduled,MP Bhongir,Minister,920,39,18,positive,0.88,19,3,yes,volunteer_3,verified,2025-04-02 20:00:00,2025-04-02 22:00:00
e2d14091-c656-4c5d-93e6-6640e318cef5,PC14,2025-02-11,17:15:00,Bhongir,house_visit,scheduled,MP Bhongir,MLA,1140,21,8,positive,-0.02,7,5,no,volunteer_11,pending,2025-02-11 20:00:00,2025-02-11 22:00:00
55ee2a73-a2e4-4c2a-9220-ea783b10353e,PC14,2025-06-08,11:15:00,Alair,inspection,emergency,MP Bhongir,MP,1620,24,9,very_negative,-0.0,44,4,yes,volunteer_5,verified,2025-06-08 20:00:00,2025-06-08 22:00:00
bcf2981b-939e-428d-837b-27285c71b376,PC14,2025-03-14,18:45:00,Bhongir,inspection,emergency,MP Bhongir,MP,1424,25,16,very_negative,0.39,43,0,yes,volunteer_14,verified,2025-03-14 20:00:00,2025-03-14 22:00:00
be52f1ae-2bde-4868-8ecd-ca01296185f7,PC14,2025-04-25,13:15:00,Thungathurthi,public_meeting,impromptu,MP Bhongir,MP,289,11,18,very_positive,0.82,48,5,no,volunteer_10,verified,2025-04-25 20:00:00,2025-04-25 22:00:00
c5b3149f-c059-4562-8e11-c9741c7e3929,PC14,2025-11-13,08:30:00,Bhongir,event,impromptu,MP Bhongir,MP,750,13,2,positive,0.22,30,2,no,volunteer_17,pending,2025-11-13 20:00:00,2025-11-13 22:00:00
0c951eed-3544-4cc9-b05b-7909183309fc,PC14,2025-11-07,18:15:00,Husnabad,public_meeting,scheduled,MP Bhongir,MLA,1876,32,16,neutral,0.33,10,5,no,volunteer_4,verified,2025-11-07 20:00:00,2025-11-07 22:00:00
df1e6f3f-759e-4b05-87e3-c1e6cfff46c5,PC15,2025-02-10,08:15:00,Dornakal,house_visit,impromptu,MP Warangal,MP,1813,23,10,very_negative,0.56,34,1,yes,volunteer_18,verified,2025-02-10 20:00:00,2025-02-10 22:00:00
d6085d6c-9ebc-4f15-b940-83116a50f782,PC15,2025-12-12,08:15:00,Parkal,house_visit,scheduled,MP Warangal,Minister,1426,48,11,negative,0.08,5,0,no,volunteer_17,verified,2025-12-12 20:00:00,2025-12-12 22:00:00
3c32a65f-d403-4b2e-b4a1-6fad0e72e1b8,PC15,2025-08-24,15:00:00,Warangal East,house_visit,impromptu,MP Warangal,MLA,501,43,5,positive,0.71,9,4,yes,volunteer_16,verified,2025-08-24 20:00:00,2025-08-24 22:00:00
03faf025-e566-4fc8-ae40-fb0a33f49cec,PC15,2025-03-18,09:45:00,Mahabubabad,office_hours,scheduled,MP Warangal,MLA,1069,50,6,very_positive,0.44,18,1,yes,volunteer_4,verified,2025-03-18 20:00:00,2025-03-18 22:00:00
d99c6ffa-607b-4f6e-99db-f2f9f582b780,PC15,2025-12-27,11:30:00,Bhupalpally,public_meeting,scheduled,MP Warangal,Minister,1293,11,4,neutral,0.31,40,2,no,volunteer_3,verified,2025-12-27 20:00:00,2025-12-27 22:00:00
35129206-51e8-445c-b172-9c2180eb9422,PC15,2025-12-01,18:30:00,Dornakal,house_visit,impromptu,MP Warangal,Minister,221,33,17,negative,0.16,27,0,no,volunteer_15,verified,2025-12-01 20:00:00,2025-12-01 22:00:00
2b218b97-9b21-4207-aa57-f19f10242eb8,PC15,2025-11-06,08:00:00,Mahabubabad,office_hours,emergency,MP Warangal,MP,1560,25,6,very_positive,-0.05,18,5,yes,volunteer_14,verified,2025-11-06 20:00:00,2025-11-06 22:00:00
d6ab04ef-34c6-4276-b909-82eda3b6b934,PC15,2025-08-09,15:15:00,Parkal,inspection,scheduled,MP Warangal,MLA,1957,9,4,positive,-0.13,35,0,no,volunteer_13,pending,2025-08-09 20:00:00,2025-08-09 22:00:00
c43d7a50-ccb3-49e5-ad14-ca2b8587b135,PC15,2025-12-26,08:30:00,Parkal,office_hours,emergency,MP Warangal,Minister,722,47,10,very_positive,0.21,24,3,yes,volunteer_1,verified,2025-12-26 20:00:00,2025-12-26 22:00:00
a000b380-47d2-4b7f-81b2-18b2118621d7,PC15,2025-08-29,18:00:00,Parkal,house_visit,emergency,MP Warangal,MP,332,25,6,negative,0.87,20,0,no,volunteer_2,verified,2025-08-29 20:00:00,2025-08-29 22:00:00
5bf12745-a574-45b9-aeda-b305e730f7db,PC15,2025-04-26,11:00:00,Mahabubabad,office_hours,impromptu,MP Warangal,Minister,1099,27,6,very_positive,0.19,17,1,no,volunteer_10,verified,2025-04-26 20:00:00,2025-04-26 22:00:00
158b2244-7238-4a7b-befe-15ccee2b5f2b,PC15,2025-12-12,14:45:00,Warangal East,house_visit,emergency,MP Warangal,MLA,1562,14,18,negative,-0.05,46,5,yes,volunteer_2,verified,2025-12-12 20:00:00,2025-12-12 22:00:00
0fb7b0e4-7b7a-4082-ae5a-2320a7d73722,PC15,2025-07-18,17:15:00,Dornakal,event,impromptu,MP Warangal,MLA,247,8,18,positive,0.44,5,4,no,volunteer_2,verified,2025-07-18 20:00:00,2025-07-18 22:00:00
4809b520-f790-45de-935a-83ce11667a66,PC15,2025-04-28,14:30:00,Warangal East,inspection,emergency,MP Warangal,Minister,1357,34,3,positive,0.39,21,0,no,volunteer_19,pending,2025-04-28 20:00:00,2025-04-28 22:00:00
cacc27c8-158c-439b-9215-c9eee83abdcb,PC15,2025-03-09,13:15:00,Bhupalpally,house_visit,impromptu,MP Warangal,MLA,247,46,12,neutral,0.74,36,2,yes,volunteer_19,verified,2025-03-09 20:00:00,2025-03-09 22:00:00
d4aba6e5-3e4d-43bb-bb2c-ad880d06ece4,PC15,2025-04-01,18:00:00,Dornakal,public_meeting,impromptu,MP Warangal,Minister,1679,27,4,neutral,0.61,14,4,no,volunteer_16,verified,2025-04-01 20:00:00,2025-04-01 22:00:00
d79db605-96c3-4c39-857d-5eedfb1f16e1,PC15,2025-10-14,18:45:00,Warangal West,inspection,impromptu,MP Warangal,MLA,786,17,15,very_negative,0.07,28,4,yes,volunteer_1,verified,2025-10-14 20:00:00,2025-10-14 22:00:00
fc851f20-1954-4201-b4ea-78bb81023e15,PC15,2025-12-15,11:15:00,Mahabubabad,public_meeting,emergency,MP Warangal,Minister,1511,34,15,very_positive,0.78,11,2,yes,volunteer_4,pending,2025-12-15 20:00:00,2025-12-15 22:00:00
49d4adb8-4a92-4e74-a644-12aacbcdc7e9,PC15,2025-04-12,15:15:00,Mulugu,public_meeting,impromptu,MP Warangal,Minister,1557,11,6,positive,0.67,9,1,no,volunteer_7,pending,2025-04-12 20:00:00,2025-04-12 22:00:00
572aad23-b6fb-47a9-839c-775d99791745,PC15,2025-11-24,18:15:00,Bhupalpally,house_visit,impromptu,MP Warangal,MP,325,33,19,very_negative,-0.18,16,0,yes,volunteer_18,pending,2025-11-24 20:00:00,2025-11-24 22:00:00
519cbfbf-566e-4fcc-8ba0-901f832bbbfa,PC15,2025-03-19,16:15:00,Warangal West,inspection,emergency,MP Warangal,Minister,292,7,2,very_positive,0.4,7,1,yes,volunteer_2,pending,2025-03-19 20:00:00,2025-03-19 22:00:00
96c48e5b-cff9-4995-bcfc-8fc5c7e39529,PC15,2025-10-19,18:30:00,Warangal East,public_meeting,emergency,MP Warangal,Minister,1420,16,17,negative,0.24,15,5,yes,volunteer_18,verified,2025-10-19 20:00:00,2025-10-19 22:00:00
f63e9327-bd69-40ad-8b0f-adb88c78192e,PC15,2025-07-09,18:00:00,Warangal East,house_visit,emergency,MP Warangal,MP,830,35,4,very_positive,0.74,44,1,no,volunteer_20,verified,2025-07-09 20:00:00,2025-07-09 22:00:00
ddb6c291-3d18-4ea9-90fd-62d3ef27b32b,PC15,2025-05-16,12:45:00,Parkal,public_meeting,impromptu,MP Warangal,MP,970,6,2,very_positive,0.63,25,1,yes,volunteer_5,pending,2025-05-16 20:00:00,2025-05-16 22:00:00
86995a24-42c7-4e3a-b266-34feba63d929,PC15,2025-06-06,11:45:00,Dornakal,event,emergency,MP Warangal,MP,339,29,15,neutral,0.42,39,5,no,volunteer_2,verified,2025-06-06 20:00:00,2025-06-06 22:00:00
da26d08a-23fa-4688-b264-c8d3a295ee56,PC15,2025-03-05,13:45:00,Dornakal,house_visit,emergency,MP Warangal,MP,456,8,18,neutral,0.72,19,0,yes,volunteer_16,pending,2025-03-05 20:00:00,2025-03-05 22:00:00
2e760132-b62e-42f0-870a-39e7f7d0de79,PC15,2025-01-26,15:15:00,Mahabubabad,public_meeting,emergency,MP Warangal,MLA,1640,25,19,very_positive,0.74,21,3,yes,volunteer_16,verified,2025-01-26 20:00:00,2025-01-26 22:00:00
914f7259-4c4c-4fc3-b8b4-927a5743c7b9,PC15,2025-05-22,08:30:00,Mulugu,event,scheduled,MP Warangal,MLA,699,17,6,negative,-0.1,27,1,yes,volunteer_20,verified,2025-05-22 20:00:00,2025-05-22 22:00:00
12f4203d-3c9e-463a-bd61-372bd752dedb,PC15,2025-04-03,12:15:00,Dornakal,inspection,impromptu,MP Warangal,MP,766,50,17,very_negative,0.3,45,3,yes,volunteer_20,verified,2025-04-03 20:00:00,2025-04-03 22:00:00
123fea09-08a4-4b07-a8e7-855a487cc6ec,PC15,2025-05-20,11:00:00,Parkal,event,emergency,MP Warangal,MP,293,43,2,neutral,-0.07,12,3,no,volunteer_9,pending,2025-05-20 20:00:00,2025-05-20 22:00:00
6feadd40-8ac5-4970-8603-be3a1609246f,PC15,2025-02-28,12:45:00,Mulugu,office_hours,emergency,MP Warangal,MP,372,20,14,positive,0.52,22,0,yes,volunteer_3,verified,2025-02-28 20:00:00,2025-02-28 22:00:00
9be8584f-1a03-4851-8093-5032048d7ca3,PC15,2025-03-03,17:00:00,Mulugu,house_visit,emergency,MP Warangal,Minister,1359,35,12,very_negative,0.77,43,5,yes,volunteer_2,pending,2025-03-03 20:00:00,2025-03-03 22:00:00
243ad1f0-39b9-4aea-9e95-75648c49ee8a,PC15,2025-03-20,08:15:00,Bhupalpally,inspection,impromptu,MP Warangal,MLA,1510,28,4,very_negative,0.3,20,2,no,volunteer_9,pending,2025-03-20 20:00:00,2025-03-20 22:00:00
fba2dbb7-b8ca-48a5-9c5f-9ace150611c1,PC15,2025-12-25,16:15:00,Parkal,event,impromptu,MP Warangal,Minister,552,11,14,very_negative,-0.26,43,5,yes,volunteer_10,verified,2025-12-25 20:00:00,2025-12-25 22:00:00
e2ed83ee-65f7-4f9a-b84a-78bdbfbadbd2,PC15,2025-12-16,14:30:00,Mulugu,event,emergency,MP Warangal,MLA,1860,17,4,negative,0.34,41,3,yes,volunteer_19,pending,2025-12-16 20:00:00,2025-12-16 22:00:00
706359e2-f289-4e9c-87db-98d5b20e55ec,PC15,2025-08-14,10:45:00,Bhupalpally,inspection,scheduled,MP Warangal,MP,1740,32,16,very_negative,0.31,29,2,yes,volunteer_19,pending,2025-08-14 20:00:00,2025-08-14 22:00:00
17720e5a-afb2-4382-804e-639de249f57c,PC15,2025-10-05,10:00:00,Dornakal,house_visit,scheduled,MP Warangal,MP,1638,7,2,very_positive,0.54,11,3,yes,volunteer_16,pending,2025-10-05 20:00:00,2025-10-05 22:00:00
be785cf0-cb99-4de5-8987-b7b47dc6233d,PC15,2025-01-02,08:15:00,Mahabubabad,office_hours,emergency,MP Warangal,MP,1454,49,11,negative,0.02,11,2,no,volunteer_12,pending,2025-01-02 20:00:00,2025-01-02 22:00:00
c6043ef5-8f38-4f5b-aa7c-5d076d08d40f,PC15,2025-03-11,17:45:00,Mahabubabad,office_hours,scheduled,MP Warangal,MLA,163,43,6,neutral,0.19,39,1,no,volunteer_18,pending,2025-03-11 20:00:00,2025-03-11 22:00:00
a8469cdb-e978-44a6-945a-77bbebdcf15e,PC15,2025-06-20,08:00:00,Dornakal,house_visit,scheduled,MP Warangal,Minister,1113,42,15,neutral,0.28,27,4,no,volunteer_2,verified,2025-06-20 20:00:00,2025-06-20 22:00:00
82df21d1-b4cd-48c4-98fe-4106900aadb1,PC15,2025-10-18,17:30:00,Mulugu,office_hours,scheduled,MP Warangal,MLA,1796,48,20,negative,0.02,44,2,no,volunteer_1,pending,2025-10-18 20:00:00,2025-10-18 22:00:00
ceddb1fa-5a2d-45b1-95dc-cdef2f4f0a63,PC15,2025-10-07,13:45:00,Mulugu,house_visit,scheduled,MP Warangal,Minister,1708,21,6,very_positive,0.24,7,3,yes,volunteer_6,verified,2025-10-07 20:00:00,2025-10-07 22:00:00
63b1cc07-4259-4c30-96b9-28bda3514bfc,PC15,2025-05-23,18:15:00,Mulugu,inspection,impromptu,MP Warangal,MP,322,30,5,very_positive,0.29,39,0,no,volunteer_1,verified,2025-05-23 20:00:00,2025-05-23 22:00:00
e6742162-cceb-4472-9e09-b90a886d103e,PC15,2025-11-26,14:00:00,Mahabubabad,office_hours,impromptu,MP Warangal,MLA,1614,42,13,very_negative,-0.27,22,4,yes,volunteer_4,verified,2025-11-26 20:00:00,2025-11-26 22:00:00
59efbace-7bc2-40c3-b5d7-a38fd25365f2,PC15,2025-06-18,15:45:00,Warangal East,house_visit,impromptu,MP Warangal,Minister,724,10,12,neutral,0.18,25,2,no,volunteer_18,verified,2025-06-18 20:00:00,2025-06-18 22:00:00
68cd7add-8e5e-4a60-9b02-456f50e33e24,PC15,2025-10-05,17:00:00,Mulugu,event,emergency,MP Warangal,Minister,1031,50,10,neutral,0.04,25,1,no,volunteer_20,pending,2025-10-05 20:00:00,2025-10-05 22:00:00
5c220f7f-a721-442b-83af-89c133c52edc,PC15,2025-06-05,13:45:00,Parkal,event,scheduled,MP Warangal,Minister,470,17,2,positive,0.63,13,2,no,volunteer_14,pending,2025-06-05 20:00:00,2025-06-05 22:00:00
15d9a426-a4af-43dd-8b43-6ad943f50399,PC15,2025-12-19,17:00:00,Parkal,event,impromptu,MP Warangal,MP,619,13,19,negative,0.7,46,4,yes,volunteer_9,pending,2025-12-19 20:00:00,2025-12-19 22:00:00
21c4592b-7b13-43e5-a605-cea70838e870,PC15,2025-03-22,17:00:00,Warangal West,public_meeting,scheduled,MP Warangal,Minister,964,40,15,very_negative,0.43,47,1,no,volunteer_5,pending,2025-03-22 20:00:00,2025-03-22 22:00:00
5ed1f976-4cf2-477a-8912-96dd9ac8f263,PC15,2025-02-03,09:15:00,Parkal,event,impromptu,MP Warangal,MP,552,50,3,very_negative,0.51,7,2,yes,volunteer_18,verified,2025-02-03 20:00:00,2025-02-03 22:00:00
df0154ae-1995-42ab-b75d-83b367372b7f,PC15,2025-11-29,16:30:00,Warangal East,house_visit,emergency,MP Warangal,MP,1487,49,13,neutral,0.84,19,1,yes,volunteer_2,pending,2025-11-29 20:00:00,2025-11-29 22:00:00
4f25f2b9-2cf8-43de-84ac-e73ff2ec054b,PC15,2025-08-25,14:15:00,Mahabubabad,office_hours,impromptu,MP Warangal,Minister,290,27,18,very_positive,0.84,15,1,no,volunteer_17,pending,2025-08-25 20:00:00,2025-08-25 22:00:00
6684dd11-628b-45f7-8dee-bf6e9caf0413,PC15,2025-04-04,10:15:00,Bhupalpally,office_hours,scheduled,MP Warangal,Minister,298,23,16,negative,0.78,23,3,yes,volunteer_17,verified,2025-04-04 20:00:00,2025-04-04 22:00:00
ba2b8c6b-2864-4221-a63c-9ab4bd40767a,PC15,2025-11-18,13:30:00,Parkal,inspection,impromptu,MP Warangal,MP,245,29,4,very_positive,0.38,48,3,no,volunteer_12,verified,2025-11-18 20:00:00,2025-11-18 22:00:00
1c60024d-f5e4-43fd-a79f-3986c637ec48,PC15,2025-04-24,17:00:00,Mahabubabad,event,emergency,MP Warangal,Minister,928,50,2,positive,0.88,20,1,yes,volunteer_6,verified,2025-04-24 20:00:00,2025-04-24 22:00:00
8209a858-2a8a-47a0-83ba-7765c4b56edc,PC15,2025-08-06,10:15:00,Dornakal,public_meeting,emergency,MP Warangal,MP,734,14,2,positive,-0.22,41,0,no,volunteer_16,verified,2025-08-06 20:00:00,2025-08-06 22:00:00
23cc4c88-53b2-4bd5-8219-a56a6f68f619,PC15,2025-06-02,17:15:00,Mulugu,house_visit,impromptu,MP Warangal,MP,614,30,16,positive,0.41,40,0,yes,volunteer_12,verified,2025-06-02 20:00:00,2025-06-02 22:00:00
32f22b6a-9fed-4bc4-8dd0-02600517e0c2,PC15,2025-04-11,08:45:00,Dornakal,public_meeting,impromptu,MP Warangal,Minister,1285,5,13,neutral,0.3,48,4,yes,volunteer_17,pending,2025-04-11 20:00:00,2025-04-11 22:00:00
e139ee95-924f-4f20-b1dd-bd7f8cdf6dc8,PC15,2025-09-27,10:15:00,Mahabubabad,public_meeting,impromptu,MP Warangal,Minister,1546,30,3,neutral,0.5,28,2,no,volunteer_16,verified,2025-09-27 20:00:00,2025-09-27 22:00:00
e33568b4-b36f-4c48-951e-88cfe4d23e31,PC15,2025-02-08,12:30:00,Warangal West,office_hours,scheduled,MP Warangal,Minister,1908,8,3,neutral,0.6,32,2,yes,volunteer_13,pending,2025-02-08 20:00:00,2025-02-08 22:00:00
4ea774bd-ba67-4520-ad23-c8ecfa97af86,PC15,2025-04-14,10:15:00,Mahabubabad,inspection,impromptu,MP Warangal,MLA,173,16,5,very_negative,0.8,8,4,yes,volunteer_3,verified,2025-04-14 20:00:00,2025-04-14 22:00:00
44bd98a3-5aa6-4ce9-9a56-27d60181b58a,PC15,2025-05-03,11:45:00,Parkal,event,scheduled,MP Warangal,MLA,1053,10,9,negative,0.54,44,2,yes,volunteer_16,pending,2025-05-03 20:00:00,2025-05-03 22:00:00
15a75f41-2ba4-42b4-98c3-f864c884ede5,PC15,2025-03-28,15:45:00,Warangal East,office_hours,emergency,MP Warangal,MLA,1201,42,20,negative,0.88,38,2,yes,volunteer_19,verified,2025-03-28 20:00:00,2025-03-28 22:00:00
a4e5a229-8eec-46f5-b594-5de408a96ec5,PC15,2025-02-04,11:00:00,Warangal East,house_visit,emergency,MP Warangal,MP,514,29,12,very_positive,0.12,7,3,no,volunteer_7,verified,2025-02-04 20:00:00,2025-02-04 22:00:00
88b55199-272a-45de-949e-5c8242f81331,PC15,2025-06-10,15:45:00,Warangal East,inspection,scheduled,MP Warangal,Minister,1047,15,6,positive,0.87,28,5,yes,volunteer_8,verified,2025-06-10 20:00:00,2025-06-10 22:00:00
16bb261a-344b-45ac-9a8e-fd02a8326e14,PC15,2025-06-17,10:00:00,Dornakal,house_visit,scheduled,MP Warangal,Minister,559,15,10,very_positive,0.13,21,0,yes,volunteer_4,verified,2025-06-17 20:00:00,2025-06-17 22:00:00
04dabeda-54ff-430d-ade3-b680f7244dc0,PC15,2025-09-16,13:45:00,Mulugu,public_meeting,emergency,MP Warangal,Minister,1759,17,15,negative,0.48,43,5,yes,volunteer_18,verified,2025-09-16 20:00:00,2025-09-16 22:00:00
e380030f-e83e-4244-8c39-1aabff3db652,PC15,2025-02-07,13:45:00,Dornakal,house_visit,impromptu,MP Warangal,MP,422,39,16,very_negative,0.72,25,4,yes,volunteer_18,verified,2025-02-07 20:00:00,2025-02-07 22:00:00
e0edeedc-8319-4601-98ea-83e198b07b89,PC15,2025-10-04,14:15:00,Bhupalpally,office_hours,scheduled,MP Warangal,MLA,512,7,4,negative,-0.21,33,1,no,volunteer_13,pending,2025-10-04 20:00:00,2025-10-04 22:00:00
395a6eb0-5c0d-49d9-82c0-76547d681169,PC15,2025-07-02,08:30:00,Dornakal,office_hours,emergency,MP Warangal,MLA,1170,32,14,neutral,0.79,16,1,no,volunteer_8,verified,2025-07-02 20:00:00,2025-07-02 22:00:00
1df28342-5d12-45d1-8f1a-c3b375b30043,PC15,2025-08-11,09:45:00,Bhupalpally,inspection,scheduled,MP Warangal,MP,799,29,5,very_negative,0.37,41,3,yes,volunteer_19,pending,2025-08-11 20:00:00,2025-08-11 22:00:00
20315cef-5473-4609-848a-1e0076318e21,PC15,2025-12-19,14:30:00,Dornakal,office_hours,emergency,MP Warangal,MP,269,35,6,very_negative,0.01,27,2,yes,volunteer_15,verified,2025-12-19 20:00:00,2025-12-19 22:00:00
888e836d-ec24-4df4-b8f6-fc48fcb44d51,PC15,2025-10-27,15:30:00,Parkal,house_visit,emergency,MP Warangal,MLA,1528,43,19,very_positive,0.27,22,4,yes,volunteer_3,pending,2025-10-27 20:00:00,2025-10-27 22:00:00
befc6760-7b24-4122-a81d-9ece6bf85144,PC15,2025-04-30,14:00:00,Mahabubabad,event,scheduled,MP Warangal,MP,1236,21,3,positive,0.23,40,5,yes,volunteer_6,verified,2025-04-30 20:00:00,2025-04-30 22:00:00
7ff8b7cb-c755-4461-a101-a5849eba1869,PC15,2025-05-26,17:30:00,Mulugu,office_hours,emergency,MP Warangal,MP,1645,12,4,very_negative,0.83,19,5,no,volunteer_8,verified,2025-05-26 20:00:00,2025-05-26 22:00:00
da6c49c3-6d0b-4132-9ebe-0e0924c26864,PC15,2025-01-02,10:15:00,Mahabubabad,office_hours,impromptu,MP Warangal,MLA,232,39,13,very_negative,0.26,6,0,yes,volunteer_6,pending,2025-01-02 20:00:00,2025-01-02 22:00:00
4f56e439-9b85-4d57-a8b0-76b020a34f8a,PC15,2025-09-18,12:45:00,Parkal,public_meeting,scheduled,MP Warangal,MLA,1810,10,5,very_positive,0.62,41,4,no,volunteer_15,verified,2025-09-18 20:00:00,2025-09-18 22:00:00
3f606de6-a093-4903-905b-0f25221cc94a,PC15,2025-06-24,10:30:00,Parkal,office_hours,emergency,MP Warangal,MP,1992,50,11,very_positive,0.36,24,2,no,volunteer_2,pending,2025-06-24 20:00:00,2025-06-24 22:00:00
511d49c4-de52-4285-aa34-6189e4a569c5,PC15,2025-01-24,08:00:00,Warangal West,event,impromptu,MP Warangal,MP,367,10,7,negative,0.59,26,3,yes,volunteer_11,verified,2025-01-24 20:00:00,2025-01-24 22:00:00
0b430012-1c90-4eee-95c2-7bde7110312f,PC15,2025-03-16,14:00:00,Warangal West,house_visit,emergency,MP Warangal,MLA,274,5,15,very_negative,0.78,19,5,no,volunteer_7,verified,2025-03-16 20:00:00,2025-03-16 22:00:00
a5e47830-aa8a-432b-ae0e-7a76b63f0f7b,PC15,2025-11-24,17:30:00,Dornakal,office_hours,emergency,MP Warangal,MLA,464,20,4,very_positive,0.57,13,2,yes,volunteer_13,pending,2025-11-24 20:00:00,2025-11-24 22:00:00
d1aeb760-9fa7-43be-802a-6fa8ea2c54a9,PC15,2025-10-15,12:15:00,Mahabubabad,office_hours,emergency,MP Warangal,Minister,274,42,14,neutral,0.58,45,4,yes,volunteer_8,verified,2025-10-15 20:00:00,2025-10-15 22:00:00
7bbab1d1-ccb8-4b54-bfda-9fe6b4d06f0a,PC15,2025-03-21,17:30:00,Warangal West,office_hours,impromptu,MP Warangal,MLA,900,31,20,positive,0.41,20,4,no,volunteer_13,verified,2025-03-21 20:00:00,2025-03-21 22:00:00
03440f99-c65a-4da9-8637-278c85e99467,PC15,2025-02-23,17:45:00,Parkal,house_visit,emergency,MP Warangal,MLA,279,44,13,very_positive,-0.22,46,0,yes,volunteer_3,verified,2025-02-23 20:00:00,2025-02-23 22:00:00
e1fdb726-0e99-4dd7-86a6-c38f8ecc43fb,PC15,2025-03-18,17:00:00,Warangal West,inspection,impromptu,MP Warangal,MP,961,34,20,neutral,0.11,18,3,yes,volunteer_9,pending,2025-03-18 20:00:00,2025-03-18 22:00:00
92d49b27-8d62-49f8-b057-67a3bec5ba74,PC15,2025-12-18,17:45:00,Warangal East,event,emergency,MP Warangal,Minister,1134,43,17,neutral,0.72,11,4,no,volunteer_14,verified,2025-12-18 20:00:00,2025-12-18 22:00:00
712cd0cc-3ae0-4d91-8f26-e8aebb2c2ae5,PC15,2025-11-08,16:30:00,Dornakal,office_hours,scheduled,MP Warangal,MLA,403,15,4,positive,-0.24,20,0,yes,volunteer_16,pending,2025-11-08 20:00:00,2025-11-08 22:00:00
79b09aa9-b381-4ae2-b8d1-9d0551c2411b,PC15,2025-05-25,11:30:00,Parkal,office_hours,impromptu,MP Warangal,MP,922,9,9,negative,0.11,41,0,no,volunteer_3,verified,2025-05-25 20:00:00,2025-05-25 22:00:00
db131df0-6e5a-4291-a404-1621a974d7f5,PC15,2025-07-08,18:15:00,Dornakal,event,impromptu,MP Warangal,Minister,1975,14,15,negative,0.83,25,4,no,volunteer_1,verified,2025-07-08 20:00:00,2025-07-08 22:00:00
db8af13b-cac0-4b3f-aefa-370fe55b27ec,PC15,2025-06-10,09:45:00,Parkal,event,scheduled,MP Warangal,MP,603,31,5,very_negative,-0.24,26,4,yes,volunteer_2,pending,2025-06-10 20:00:00,2025-06-10 22:00:00
29fbf2f5-c988-4b12-97f8-5726ca946414,PC15,2025-04-13,10:00:00,Parkal,public_meeting,emergency,MP Warangal,MLA,184,18,18,positive,0.53,48,3,no,volunteer_6,verified,2025-04-13 20:00:00,2025-04-13 22:00:00
24f8cf64-76ab-4192-a18a-dccfe0ff2f62,PC15,2025-01-25,12:45:00,Bhupalpally,event,scheduled,MP Warangal,Minister,187,49,18,very_positive,-0.04,28,3,yes,volunteer_10,pending,2025-01-25 20:00:00,2025-01-25 22:00:00
a8fb97f1-67e8-42e5-8d5c-9bb966a00406,PC15,2025-11-28,13:15:00,Bhupalpally,office_hours,scheduled,MP Warangal,MP,1188,42,17,negative,0.85,46,2,yes,volunteer_11,verified,2025-11-28 20:00:00,2025-11-28 22:00:00
a90d2ff3-b74e-43e7-a60e-21dca85ca8ea,PC15,2025-07-23,16:00:00,Mulugu,event,emergency,MP Warangal,MLA,332,17,12,neutral,0.79,37,0,yes,volunteer_10,verified,2025-07-23 20:00:00,2025-07-23 22:00:00
4c587f8e-7c0a-4908-bb0a-8e40522eaa11,PC15,2025-03-11,08:30:00,Warangal East,office_hours,impromptu,MP Warangal,MP,1117,14,6,very_negative,0.89,27,4,no,volunteer_18,pending,2025-03-11 20:00:00,2025-03-11 22:00:00
9ffa033c-b34b-4819-9cb7-11bea86a6563,PC15,2025-03-07,09:00:00,Dornakal,house_visit,impromptu,MP Warangal,MLA,1853,44,4,neutral,0.06,6,4,yes,volunteer_6,verified,2025-03-07 20:00:00,2025-03-07 22:00:00
35a31272-29a9-4bf1-b464-ba65b189bea9,PC15,2025-12-17,17:15:00,Bhupalpally,inspection,impromptu,MP Warangal,MP,1321,44,12,positive,0.88,14,3,no,volunteer_4,verified,2025-12-17 20:00:00,2025-12-17 22:00:00
933ff41d-be1a-4aef-8270-38e5396f25e9,PC15,2025-05-01,08:15:00,Mahabubabad,inspection,emergency,MP Warangal,MLA,1953,9,13,negative,0.26,32,2,no,volunteer_15,verified,2025-05-01 20:00:00,2025-05-01 22:00:00
f5dce924-5bf8-46d8-a1ab-8c32b8e956e0,PC15,2025-08-07,16:30:00,Dornakal,inspection,emergency,MP Warangal,MLA,520,49,16,positive,0.64,12,1,yes,volunteer_2,verified,2025-08-07 20:00:00,2025-08-07 22:00:00
