alert_id,constituency_id,alert_type,alert_category,title,description,severity,urgency,location_type,location_ward,location_village,location_coordinates,affected_area_radius_km,potential_impact,estimated_people_affected,estimated_voters_affected,political_risk_score,source_type,source_name,source_credibility,reported_by,incident_time,detected_at,reported_at,status,priority,assigned_to,assigned_at,escalated_to,escalation_level,actions_taken,resolution_notes,resolved_by,resolved_at,resolution_time_mins,requires_followup,followup_date,followup_notes,photos,videos,documents,media_coverage,related_alerts,related_promises,related_visits,ai_sentiment_score,ai_risk_prediction,ai_recommended_actions,created_at,updated_at
3f6c92f7-4d72-4a1d-87d7-7632b774c1ab,PC01,opportunity,infrastructure,Alert in Nirmal,Detailed alert description for Adilabad,critical,immediate,ward,Adilabad,Village C,,13.38,medium,4337,1533,33,field_report,Twitter Monitor,medium,volunteer_24,2025-03-12 06:06:00,2025-03-12 17:06:00,2025-03-12 17:06:00,false_alarm,p0_critical,coordinator_4,2025-03-12 17:58:00,senior_officer_2,3,"[{""action"": ""Meeting arranged"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-03-13T15:06:00"", ""outcome"": ""Successful""}, {""action"": ""Meeting arranged"", ""taken_by"": ""officer_5"", ""taken_at"": ""2025-03-13T12:06:00"", ""outcome"": ""Partial""}]",Issue resolved through immediate action,coordinator_3,2025-03-14 21:06:00,1470.0,False,,,"[""photo_bcfea07d-227f-41ba-9c01-3a435cd27934.jpg""]","[""video_3ade0723-acc1-4a86-b221-294e468a483b.mp4""]","[""doc_8fde6650-6f5a-4bd9-b17e-8bd1b5c9d2cc.pdf"", ""doc_b05d8926-e546-4bef-be4c-9264e59b559e.pdf""]",True,"[""44d4edc5-5a37-497c-bbf2-0ceda2ccd755""]",[],"[""a835922f-4ed5-46c8-903f-7fa7b3c2ea20""]",,medium_risk,"[""Public communication"", ""Monitor situation"", ""Coordinate with authorities"", ""Immediate site visit""]",2025-03-12 17:06:00,2025-03-13 11:06:00
3ff73176-c09d-4e8e-ac70-0831c32b3a7e,PC01,milestone,political,Alert in Nirmal,Detailed alert description for Adilabad,high,routine,ward,Adilabad,,"{""lat"": 17.248135, ""lng"": 78.963047}",8.03,low,5417,4320,56,ai_detection,Twitter Monitor,high,volunteer_18,2025-04-18 22:20:00,2025-04-19 01:20:00,2025-04-19 01:20:00,resolved,p1_high,coordinator_3,2025-04-19 02:14:00,senior_officer_3,2,"[{""action"": ""Meeting arranged"", ""taken_by"": ""officer_4"", ""taken_at"": ""2025-04-20T01:20:00"", ""outcome"": ""In Progress""}]",Issue resolved through community engagement,coordinator_5,2025-04-19 16:20:00,1400.0,True,,Monitor situation for 12 days,"[""photo_8f4ccb91-2cc7-4770-9a82-6a95640b84dc.jpg"", ""photo_b4a7373e-0165-4a70-9599-b1953de4bfe0.jpg""]","[""video_2e2fdbfd-4462-4b53-9468-b52122957c51.mp4"", ""video_628a9245-9334-43dc-b6a9-e7ebe8419bb4.mp4""]","[""doc_83ec59f3-e333-49b3-afd5-0924325892ff.pdf"", ""doc_83d4a03e-b3df-40fa-97f5-f3fba3cb0827.pdf""]",True,"[""f40cac47-5756-4eae-ab86-aa4ea97da94c""]","[""dd3d1a82-fc4f-4580-a204-ceed4db616af"", ""abdabedc-e9df-49e3-9ba6-47a557cf120a""]","[""18dc0dc1-f63a-434f-b278-bb98dcaf3991""]",,medium_risk,[],2025-04-19 01:20:00,2025-04-20 20:20:00
a972a4e5-5dd6-4055-984b-ea1c5b0692d4,PC01,threat,infrastructure,Alert in Asifabad,Detailed alert description for Adilabad,low,within_week,constituency_wide,Boath,,"{""lat"": 17.114842, ""lng"": 78.048103}",11.38,low,9622,977,43,news,Field Agent,medium,volunteer_29,2025-11-19 10:49:00,2025-11-19 10:49:00,2025-11-19 10:49:00,monitoring,p3_low,coordinator_5,2025-11-19 12:30:00,,0,"[{""action"": ""Meeting arranged"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-11-19T12:49:00"", ""outcome"": ""In Progress""}]",,,,,,,,"[""photo_2b47d9d3-5795-4c98-9424-8dc68472a044.jpg"", ""photo_71f8fc9b-a113-49e9-9f40-13c7387ec9d3.jpg"", ""photo_c43db8fc-6c81-4518-acdf-994b727a63a4.jpg"", ""photo_b721d68b-82cc-4ea9-8847-82b79e58aab8.jpg"", ""photo_f9356876-a788-4a8d-885e-862bbc089940.jpg""]",[],"[""doc_bc7549d6-96de-4d09-aa36-9ec257423508.pdf"", ""doc_5ce6c9e1-20c2-40fb-9aca-603a2bfe8765.pdf"", ""doc_f4288f36-dfb2-4e2c-936e-f29a75c81354.pdf""]",False,"[""70146651-5727-4fc0-a12d-c1428e81977f"", ""01999881-bb4f-4c4e-9023-9b2a9c242615""]","[""98fe7f00-b1b3-491f-9fd5-e9330b6d930e"", ""f400beba-3a46-4f00-a63f-f1f04c429d75""]","[""839f4f4f-12ce-4215-8b1a-37f942cf0b4c"", ""5a904542-ccf3-4045-a5c3-8a96847d12b8""]",-0.4,low_risk,[],2025-11-19 10:49:00,2025-11-21 01:49:00
64e1d34a-ffae-49f5-9d89-143f03c31004,PC01,opportunity,political,Alert in Mancherial,Detailed alert description for Adilabad,low,routine,ward,Asifabad,,,1.61,medium,1100,2565,21,ai_detection,Local News,medium,volunteer_25,2025-01-30 18:24:00,2025-01-30 19:24:00,2025-01-30 19:24:00,new,p3_low,coordinator_4,,,3,[],,,,,,,,[],"[""video_5f39f2fa-6a5f-4179-aafd-97bc3ac44e7f.mp4"", ""video_50214f0e-edbc-4ce6-ba8d-9b1f735484b7.mp4""]",[],False,[],[],"[""01b88f72-2d68-4896-8b60-64a7e830c9f6"", ""eba2a558-71b9-4f19-a95d-7c30963a32ce"", ""e563f57b-0635-4f8d-bc87-b4a76aa90e6f""]",-0.78,high_risk,"[""Public communication"", ""Public communication""]",2025-01-30 19:24:00,2025-01-31 00:24:00
390cbb6e-3d3f-4b05-831a-4fed32af6f4a,PC01,opportunity,law_order,Alert in Boath,Detailed alert description for Adilabad,high,routine,ward,Mancherial,Village A,"{""lat"": 17.150649, ""lng"": 78.008064}",14.15,medium,543,3421,32,ai_detection,Community Leader,high,volunteer_28,2025-04-22 00:00:00,2025-04-22 02:00:00,2025-04-22 02:00:00,false_alarm,p1_high,coordinator_2,2025-04-22 03:22:00,senior_officer_2,3,"[{""action"": ""Team deployed"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-04-22T13:00:00"", ""outcome"": ""Partial""}, {""action"": ""Resources allocated"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-04-22T17:00:00"", ""outcome"": ""Successful""}, {""action"": ""Meeting arranged"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-04-22T21:00:00"", ""outcome"": ""In Progress""}]",Issue resolved through resource deployment,coordinator_4,2025-04-23 03:00:00,2643.0,False,,,"[""photo_22793d4d-9152-498f-b09b-b01d5f130e99.jpg"", ""photo_e38521f3-b72d-424e-9fac-23c14b544085.jpg"", ""photo_988cc058-0160-4f9c-8889-19ffeb56be35.jpg""]","[""video_884a58b0-1a61-4b0c-9e6c-6d5fbb1261b9.mp4""]","[""doc_728a6e2f-6694-4b36-a490-e6d07d0b9dce.pdf"", ""doc_5a07f7f5-af3c-4fa2-944e-1369b33d257f.pdf""]",False,"[""fd3afd68-6938-4b33-ac27-7efca7d1f610""]","[""9995dee0-036c-4682-89cd-f316092b6404""]","[""05548cd9-fac1-437a-aabf-63529906b533"", ""819788d1-65f5-4afb-8921-c04b0a689bb3""]",,low_risk,"[""Monitor situation"", ""Deploy resources"", ""Deploy resources""]",2025-04-22 02:00:00,2025-04-22 18:00:00
2a99e4c9-9b18-4554-88a1-a5c5c7c1ef43,PC01,crisis,law_order,Alert in Chennur,Detailed alert description for Adilabad,high,routine,ward,Khanapur,Village C,"{""lat"": 17.41833, ""lng"": 78.047862}",10.27,high,9122,1717,35,field_report,Local News,high,volunteer_7,2025-07-01 00:39:00,2025-07-01 10:39:00,2025-07-01 10:39:00,investigating,p1_high,coordinator_5,2025-07-01 10:55:00,senior_officer_2,0,"[{""action"": ""Resources allocated"", ""taken_by"": ""officer_5"", ""taken_at"": ""2025-07-01T17:39:00"", ""outcome"": ""In Progress""}]",,,,,,,,"[""photo_eaf619ab-41ba-4bae-8cd9-54575f349565.jpg"", ""photo_fc983670-f6cf-4020-af38-46b5893e3556.jpg"", ""photo_89211686-4673-42d4-82f0-048a63ba7c7c.jpg"", ""photo_c7b5d9fe-60f5-4e6e-9fec-a2ae76b62f58.jpg"", ""photo_fd9a0c6d-7e2a-4e04-b7ad-59cbda35f4bb.jpg""]",[],"[""doc_5ebe0a76-7192-4326-bb78-6b3239007836.pdf"", ""doc_dde8f032-f53f-44be-9664-44c6be2ae032.pdf"", ""doc_e471d7f4-6fa9-42d7-88b8-92096bb92480.pdf""]",False,"[""035f5872-f04c-4e1b-b1b4-66a5749affac""]","[""e7e2de0c-41a7-471d-acb6-d6dfc12eee74""]","[""88c01c6f-ca8f-47e1-b259-91f259e1f776""]",0.77,low_risk,"[""Monitor situation"", ""Monitor situation"", ""Deploy resources"", ""Coordinate with authorities""]",2025-07-01 10:39:00,2025-07-02 20:39:00
682edf3f-8f74-41cf-836b-1f545bbca91d,PC01,crisis,political,Alert in Mancherial,Detailed alert description for Adilabad,low,routine,ward,Adilabad,,"{""lat"": 17.131927, ""lng"": 78.721144}",14.91,medium,5637,4770,78,field_report,Community Leader,high,volunteer_2,2025-08-11 05:32:00,2025-08-11 13:32:00,2025-08-11 13:32:00,action_taken,p3_low,coordinator_4,2025-08-11 14:17:00,,1,"[{""action"": ""Resources allocated"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-08-12T13:32:00"", ""outcome"": ""Partial""}, {""action"": ""Team deployed"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-08-12T01:32:00"", ""outcome"": ""In Progress""}, {""action"": ""Meeting arranged"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-08-11T20:32:00"", ""outcome"": ""Successful""}]",,,,,,,,"[""photo_06e2d5a4-6648-4e26-a365-786f5337b693.jpg""]","[""video_b55c108a-3858-4bca-a72b-a35baa008b93.mp4"", ""video_0fec336b-9def-44dd-9a6c-090ecad2608e.mp4""]","[""doc_a5d175ed-1af4-495f-8964-a698b396d75c.pdf"", ""doc_4b4fb9e5-492f-4da3-97f0-a71ba0dba472.pdf""]",True,"[""8769c639-8042-4a5b-9bd3-d7830127fb66"", ""1fa3649b-b151-4fa4-a600-09e31f7eee66""]","[""751e83ce-5139-46cd-9514-02f1540d13ba""]","[""635024a2-b55f-40cd-858e-4a5f4dec1356"", ""4ca6f82a-e449-415d-9c87-0ad61f6ee7c3""]",0.49,medium_risk,"[""Immediate site visit"", ""Monitor situation"", ""Deploy resources""]",2025-08-11 13:32:00,2025-08-13 11:32:00
d7b45c5b-b8b3-45fa-9d00-f5d43a832eb4,PC01,crisis,social,Alert in Nirmal,Detailed alert description for Adilabad,high,within_24h,constituency_wide,Chennur,Village A,,,medium,1893,1308,60,ai_detection,Field Agent,high,volunteer_26,2025-01-09 00:20:00,2025-01-09 07:20:00,2025-01-09 07:20:00,action_taken,p1_high,coordinator_1,2025-01-09 09:14:00,,3,"[{""action"": ""Team deployed"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-01-10T00:20:00"", ""outcome"": ""Successful""}]",,,,,,,,"[""photo_a5690f77-57b7-43de-a37f-1989b383cd2d.jpg"", ""photo_8a21bd24-cf00-4077-93c8-9be06526406f.jpg"", ""photo_7e46128e-b650-4af1-b8be-de1844dedd7a.jpg"", ""photo_976d6b76-ac4d-4df0-a1aa-c1bf7dc12671.jpg""]","[""video_034d9e5e-ee17-4cf7-9956-a24f4433c668.mp4"", ""video_49f87f61-6f84-4f16-b524-c5e88659f17b.mp4""]","[""doc_f6025f88-ec37-41a6-8d01-455b80840a70.pdf"", ""doc_7a982efc-c677-4575-b7d6-998feaffda07.pdf"", ""doc_211ddd08-92fb-4d43-a9e8-3680eb44557a.pdf""]",False,"[""89469ab6-bd5a-4c32-ae90-0bfbc8c39933"", ""62fa7493-b07f-4bbd-987d-bfed1603e079""]","[""89a18ae9-15e0-4548-a7ee-2a3727de6c8d""]","[""7d8306f5-9500-436f-b558-8e05acad533f"", ""bc34a1b8-27eb-4a61-9b06-278c0a39febd""]",,medium_risk,"[""Monitor situation"", ""Public communication""]",2025-01-09 07:20:00,2025-01-09 21:20:00
cec1cc2b-d6a8-4f5f-8554-bbef1c38cf06,PC01,milestone,social,Alert in Nirmal,Detailed alert description for Adilabad,critical,immediate,constituency_wide,Adilabad,,"{""lat"": 18.197207, ""lng"": 79.23823}",4.82,medium,119,4835,66,ai_detection,Twitter Monitor,high,volunteer_17,2025-11-12 05:51:00,2025-11-12 08:51:00,2025-11-12 08:51:00,monitoring,p0_critical,coordinator_2,2025-11-12 09:18:00,,3,"[{""action"": ""Team deployed"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-11-12T11:51:00"", ""outcome"": ""Successful""}, {""action"": ""Resources allocated"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-11-12T22:51:00"", ""outcome"": ""In Progress""}, {""action"": ""Site visit"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-11-12T11:51:00"", ""outcome"": ""Successful""}]",,,,,,,,[],[],"[""doc_415314a2-be04-491a-a3e3-dfe1246713cf.pdf""]",True,"[""e04ee0c8-6d18-41d6-8699-657c245c0a36"", ""36c136d2-75ec-4104-8267-82741135d452""]",[],[],,medium_risk,"[""Public communication"", ""Deploy resources"", ""Public communication"", ""Deploy resources""]",2025-11-12 08:51:00,2025-11-14 06:51:00
a42755ab-d569-454e-900b-6d29b424ebad,PC01,anomaly,political,Alert in Nirmal,Detailed alert description for Adilabad,medium,within_24h,ward,Asifabad,,,14.91,low,8926,1239,67,public_complaint,Field Agent,high,volunteer_11,2025-07-28 04:46:00,2025-07-28 06:46:00,2025-07-28 06:46:00,action_taken,p2_medium,coordinator_4,2025-07-28 07:54:00,,2,"[{""action"": ""Site visit"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-07-29T05:46:00"", ""outcome"": ""Successful""}, {""action"": ""Team deployed"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-07-28T20:46:00"", ""outcome"": ""Partial""}]",,,,,,,,"[""photo_c1eaca80-ea35-4ef0-a04e-822a8dd73933.jpg"", ""photo_d85cae84-31d0-445f-aee3-a8b49fad807a.jpg"", ""photo_93d2afa1-8580-47f8-82f8-69073a543eb3.jpg""]","[""video_bc53d49a-5293-4e8c-b6eb-9e5a2e0703b8.mp4"", ""video_252be6a2-31e9-434a-9f46-43134fc092ba.mp4""]","[""doc_66cc1b29-9d89-4d89-8bd0-73817ac05eb2.pdf""]",False,[],[],"[""82f797c3-81fb-4551-bb31-c2574fe79f2c"", ""96875282-7cae-4115-9783-83a3c342fff5""]",0.04,medium_risk,"[""Coordinate with authorities"", ""Immediate site visit""]",2025-07-28 06:46:00,2025-07-28 11:46:00
a435e97b-9cb2-471f-85e6-e0ba67f2dfd2,PC01,anomaly,infrastructure,Alert in Boath,Detailed alert description for Adilabad,low,within_24h,ward,Boath,Village B,"{""lat"": 18.026467, ""lng"": 78.311488}",6.77,high,8088,4352,65,news,Community Leader,medium,volunteer_15,2025-05-17 16:18:00,2025-05-18 03:18:00,2025-05-18 03:18:00,new,p3_low,coordinator_3,,,0,[],,,,,,,,"[""photo_5a2c3a4c-1324-4702-b98a-25ca3d3394ab.jpg"", ""photo_64985e4a-b9a4-43e0-94ea-3cc8ee9e3441.jpg"", ""photo_c99b1c27-958b-4c75-8fd3-da0ada8809a0.jpg"", ""photo_0ec4343e-6272-46e3-ad10-9c1f6dfd28a8.jpg"", ""photo_c044f1c3-86c5-4a97-b1ef-b97b1374e694.jpg""]",[],"[""doc_a3cb9ea2-f176-4ac7-8d9e-dc3c5575a8db.pdf""]",True,"[""27edc2b4-22e8-4753-9ba6-cb021ca5210f"", ""dd390205-5aca-4770-b599-ac6ec523cbcb""]","[""a958a326-9cc3-47b2-9584-c082bd62bb65""]","[""b7101c73-2be7-44fd-aa2b-26fe30a7cd17"", ""2a4ac617-5fb0-43bd-b7bd-f2c4438b07db""]",,,"[""Monitor situation"", ""Monitor situation""]",2025-05-18 03:18:00,2025-05-19 11:18:00
c4e34bdf-4967-49e3-9d62-c202a08bf567,PC01,crisis,social,Alert in Nirmal,Detailed alert description for Adilabad,high,routine,ward,Chennur,Village A,"{""lat"": 17.301361, ""lng"": 78.184349}",11.02,low,9412,3275,55,public_complaint,Community Leader,medium,volunteer_4,2025-10-23 00:48:00,2025-10-23 03:48:00,2025-10-23 03:48:00,resolved,p1_high,coordinator_4,2025-10-23 04:46:00,,2,"[{""action"": ""Site visit"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-10-24T03:48:00"", ""outcome"": ""Partial""}, {""action"": ""Team deployed"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-10-23T11:48:00"", ""outcome"": ""Successful""}]",Issue resolved through community engagement,coordinator_5,2025-10-26 05:48:00,2618.0,False,,,"[""photo_f957d853-25ff-44b3-b000-a07f35495ada.jpg"", ""photo_52655016-57f4-42a7-a452-1f63fc7dbbb6.jpg""]",[],"[""doc_a3b88911-b7a8-4612-971d-f6b78083f90d.pdf"", ""doc_082df7d0-ac2f-4142-8a91-5a1d5930d022.pdf""]",False,"[""5bb2b971-e1ba-4134-966f-c7b9012ea152"", ""d19c8f5d-1bff-4799-b869-b66a979e9a0d""]","[""b858b052-f7e5-48d3-92d2-9aae14928e1a""]","[""98779b98-d4a0-44d5-8de9-79a526f73cdf"", ""d3b01c17-9cd9-4587-b013-dc74f76c4c6b""]",,high_risk,"[""Monitor situation"", ""Immediate site visit"", ""Deploy resources"", ""Coordinate with authorities""]",2025-10-23 03:48:00,2025-10-23 05:48:00
49bb6736-f680-4764-94a2-8ba92d201b8a,PC01,threat,law_order,Alert in Chennur,Detailed alert description for Adilabad,medium,within_week,constituency_wide,Boath,Village A,"{""lat"": 17.792832, ""lng"": 78.898351}",5.08,low,5766,3263,30,news,,medium,volunteer_19,2025-07-22 21:46:00,2025-07-23 04:46:00,2025-07-23 04:46:00,new,p2_medium,coordinator_4,,,3,[],,,,,,,,[],"[""video_5e6a9cd6-d97c-4a50-909e-9d6537bd697b.mp4"", ""video_a79416a3-b66d-49f2-85b0-861d0accf89a.mp4""]",[],False,"[""2b96a732-3cb5-4a5f-a639-47ad9b6f241d""]",[],"[""576ff7a5-2e04-4afe-99d8-b22dfdd5f389""]",0.12,low_risk,"[""Deploy resources"", ""Monitor situation"", ""Public communication""]",2025-07-23 04:46:00,2025-07-24 05:46:00
1f911719-e0fe-4f12-b7b8-1cdd02630dc8,PC01,milestone,health,Alert in Nirmal,Detailed alert description for Adilabad,low,within_week,ward,Khanapur,Village C,,9.81,low,1595,1623,82,ai_detection,,medium,volunteer_16,2025-08-18 04:55:00,2025-08-18 04:55:00,2025-08-18 04:55:00,monitoring,p3_low,coordinator_3,2025-08-18 06:11:00,,1,"[{""action"": ""Site visit"", ""taken_by"": ""officer_4"", ""taken_at"": ""2025-08-18T21:55:00"", ""outcome"": ""Partial""}, {""action"": ""Meeting arranged"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-08-18T09:55:00"", ""outcome"": ""Successful""}, {""action"": ""Resources allocated"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-08-19T02:55:00"", ""outcome"": ""Successful""}]",,,,,,,,"[""photo_16293ecf-669a-4cf0-9f64-c08f55ac4a97.jpg"", ""photo_72229da4-a2ba-4bfb-aa01-e8518ad65177.jpg"", ""photo_541e5879-33d0-4003-9ed0-c6eee8198c29.jpg""]",[],"[""doc_b9ed6ecf-246d-464d-b046-a4837b1e3133.pdf"", ""doc_931e83fd-b3f9-482f-bd4a-f35e7ded79c3.pdf""]",False,[],[],"[""a008952b-3b82-4fae-9c32-5ff2b9ea4a68""]",,high_risk,"[""Immediate site visit"", ""Monitor situation""]",2025-08-18 04:55:00,2025-08-19 16:55:00
bfe133d6-5d5f-49b5-ab0d-96e0b519fabb,PC01,milestone,social,Alert in Mancherial,Detailed alert description for Adilabad,medium,routine,constituency_wide,Mancherial,,"{""lat"": 18.440656, ""lng"": 79.142627}",10.49,medium,6191,4523,72,social_media,Local News,high,volunteer_25,2025-01-11 22:56:00,2025-01-12 00:56:00,2025-01-12 00:56:00,investigating,p2_medium,coordinator_1,2025-01-12 01:33:00,,2,"[{""action"": ""Resources allocated"", ""taken_by"": ""officer_4"", ""taken_at"": ""2025-01-13T00:56:00"", ""outcome"": ""In Progress""}]",,,,,,,,"[""photo_6bea3d32-95e6-43ad-b632-7253c9874179.jpg"", ""photo_25ab6646-e843-4fc1-8676-818dc6feec0e.jpg""]","[""video_8fc8ce85-69af-4fa7-98d5-d50797307160.mp4"", ""video_62ef9716-e7b8-437f-9691-c13a3dba6f9e.mp4""]","[""doc_2dd07ef1-2d6d-49d7-aef0-4bd73c22894a.pdf"", ""doc_6bd20d91-62ee-4883-8517-a88e68cd7b32.pdf"", ""doc_9a5f21b1-3fd5-4fa2-aa0e-ff09aa485277.pdf""]",False,[],[],[],0.46,low_risk,[],2025-01-12 00:56:00,2025-01-12 08:56:00
9c8650bc-97ab-4982-8d89-dd461237501a,PC01,crisis,political,Alert in Chennur,Detailed alert description for Adilabad,low,within_week,constituency_wide,Mancherial,,"{""lat"": 17.021407, ""lng"": 79.403498}",11.06,high,8724,3810,24,public_complaint,Community Leader,medium,volunteer_24,2025-01-14 04:56:00,2025-01-14 16:56:00,2025-01-14 16:56:00,acknowledged,p3_low,coordinator_4,2025-01-14 18:40:00,,3,[],,,,,,,,"[""photo_08c0fef2-e2b9-40fe-8fa1-28b0e9ea271c.jpg""]","[""video_8eabb932-8e51-4280-bcd0-3625e34f49ac.mp4"", ""video_bd23ef66-db84-404a-9bac-0fefb50a75d9.mp4""]","[""doc_dfb412c4-1e80-421b-ab3b-36bc1449d509.pdf"", ""doc_fba9e550-ae8d-481f-a27e-67930816fa34.pdf""]",False,"[""80608a53-9c0f-4882-a7f0-bb8cba728183""]","[""ba0c0502-e263-430c-8c38-e95904b4f3e6"", ""5c4add4d-ef62-4245-99e3-0762da2c1969""]",[],-0.09,,[],2025-01-14 16:56:00,2025-01-14 18:56:00
66bc6e0f-fda6-4071-a3de-37c466f39808,PC01,crisis,health,Alert in Chennur,Detailed alert description for Adilabad,high,routine,constituency_wide,Mancherial,Village A,"{""lat"": 18.447134, ""lng"": 78.604603}",12.31,low,1501,3308,50,ai_detection,Twitter Monitor,high,volunteer_6,2025-02-06 18:33:00,2025-02-07 04:33:00,2025-02-07 04:33:00,acknowledged,p1_high,coordinator_1,2025-02-07 05:42:00,,0,[],,,,,,,,"[""photo_36bbf323-2bb9-43b9-8a69-88ed784f2ba0.jpg"", ""photo_8026e5ac-e536-4123-9e8c-2c51ddc9e060.jpg"", ""photo_cf3f139d-2bef-4b57-90aa-ff73a4718eef.jpg"", ""photo_81430606-1b7c-440b-a10b-82510542fdc9.jpg""]","[""video_70940eaf-c86c-4446-84f5-9dc66c3072b4.mp4"", ""video_9c513c8b-462a-4fb5-bcb8-3eb4b2f6ee11.mp4""]","[""doc_7558ddeb-3382-4233-973c-b0417b06aa71.pdf"", ""doc_ed527e31-268c-409b-b7b0-2265c78daef1.pdf""]",False,"[""6b7da926-a2a4-421d-80b5-b8f23ba97a6a"", ""3d791b9b-cc06-40d9-a31b-38b02373dd5c""]","[""b7e671fb-a6ad-41a3-8b1d-61a43f23ffd6""]","[""92a528e9-99b0-4716-83ab-18b92c7a3e6a""]",-0.09,,"[""Coordinate with authorities"", ""Deploy resources"", ""Monitor situation"", ""Public communication""]",2025-02-07 04:33:00,2025-02-07 18:33:00
5f3c7f48-5212-4345-9bb6-fe603f666163,PC01,crisis,law_order,Alert in Chennur,Detailed alert description for Adilabad,low,routine,ward,Chennur,Village A,"{""lat"": 18.282449, ""lng"": 79.396881}",6.16,medium,3731,4633,42,public_complaint,Twitter Monitor,high,volunteer_28,2025-09-04 20:56:00,2025-09-05 03:56:00,2025-09-05 03:56:00,investigating,p3_low,coordinator_3,2025-09-05 05:02:00,,3,"[{""action"": ""Team deployed"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-09-06T00:56:00"", ""outcome"": ""In Progress""}, {""action"": ""Team deployed"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-09-05T19:56:00"", ""outcome"": ""Successful""}]",,,,,,,,"[""photo_e6cfa9cc-9ccc-4eb6-b395-846eb24b3acd.jpg"", ""photo_d10e9d04-5255-488b-9334-e82603eba50f.jpg""]","[""video_a4551437-baa2-447e-8c1f-6464fe088e90.mp4""]","[""doc_b51fb784-7ce3-4290-a4b2-35f11996adce.pdf"", ""doc_87b6832a-5390-459d-bf74-313771587955.pdf""]",True,"[""e8a15016-dcba-49cc-a12e-9d0626cc755e"", ""ad7e7625-5197-429f-87b3-0c0ffacca9f0""]",[],"[""82881005-7ccd-40e3-9ef9-01201b3aebb6"", ""527d6edf-c2b3-4d89-9f67-5a139977723a""]",0.42,high_risk,[],2025-09-05 03:56:00,2025-09-07 02:56:00
54facf9d-af2f-4a98-92c4-73c05feaab5d,PC01,threat,health,Alert in Asifabad,Detailed alert description for Adilabad,low,within_24h,ward,Khanapur,Village C,"{""lat"": 18.162753, ""lng"": 79.269615}",1.98,low,8000,4229,49,news,Twitter Monitor,high,volunteer_27,2025-06-12 23:03:00,2025-06-13 11:03:00,2025-06-13 11:03:00,monitoring,p3_low,coordinator_2,2025-06-13 11:19:00,,1,"[{""action"": ""Meeting arranged"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-06-14T00:03:00"", ""outcome"": ""Partial""}, {""action"": ""Resources allocated"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-06-14T09:03:00"", ""outcome"": ""Partial""}]",,,,,,,,"[""photo_9cc128f7-2b19-4e87-b35d-c250f90e3093.jpg"", ""photo_6091f1b5-4f3c-48b9-beeb-a21717429266.jpg"", ""photo_b9f5b4d9-e3f0-4121-890a-c890f78f25d1.jpg"", ""photo_9a56c753-f3e2-451e-97c8-e1b56e2e8725.jpg"", ""photo_5456e20a-613a-4630-99c5-d8684bb448eb.jpg""]","[""video_cbe1c177-a74a-4a13-b1d9-2526bd9c5e25.mp4"", ""video_995eecf4-e4d2-4ed9-9b84-4375a0e46560.mp4""]",[],False,"[""94e30489-08c3-49d2-8aca-423503f2490b"", ""715141ce-e191-4300-9756-d145e369696b""]",[],[],-0.07,medium_risk,[],2025-06-13 11:03:00,2025-06-14 15:03:00
