update_id,promise_id,constituency_id,update_date,update_time,completion_percentage,status,update_type,update_title,update_description,achievements,deliverables_completed,beneficiaries_reached,amount_spent,new_challenges,delays_reason,revised_timeline,media_release,public_event,photos_count,videos_count,verified,verified_by,verification_notes,testimonials,updated_by,created_at
0e657022-9be0-4e81-8f48-eb74386770a9,a56e2c78-36d8-4fd1-afea-19b206f3afe1,PC13,2025-02-18,2025-02-18 10:00:00,60,in_progress,completion,Completion for Nalgonda,Detailed update about completion in Nalgonda constituency,"[""Achievement 1"", ""Achievement 2"", ""Achievement 3"", ""Achievement 4""]","[""Deliverable 1""]",2458.0,,[],,,True,False,14,4,True,verifier_4,,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_f272f764-0e7d-40c2-9ada-46aad1f68634.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_8dd187e4-4261-4e18-b8d6-c9ecc5c805ca.jpg""}]",coordinator_6,2025-02-18 12:00:00
e88d72a4-9b05-495a-b7a2-b58de92e76e0,4d228ae5-2767-4dae-ab19-8285fae3befe,PC13,2025-09-08,2025-09-08 17:15:00,21,in_progress,delay_notification,Delay Notification for Nalgonda,Detailed update about delay_notification in Nalgonda constituency,[],"[""Deliverable 1""]",,,"[""Challenge 1"", ""Challenge 2""]",Resource shortage,2025-09-27,False,False,9,2,False,,,[],coordinator_2,2025-09-08 11:00:00
531ac399-0166-44cf-8333-caa3f4988657,cada0757-33a9-4f88-bbd8-8d5b8720ea7a,PC13,2025-09-24,2025-09-24 14:45:00,30,completed,delay_notification,Delay Notification for Nalgonda,Detailed update about delay_notification in Nalgonda constituency,[],"[""Deliverable 1"", ""Deliverable 2""]",,,"[""Challenge 1"", ""Challenge 2""]",Weather conditions,2025-12-07,True,False,9,0,False,verifier_3,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_90e7e4f1-cc4e-4234-95ab-2a1129c3ad2b.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_d96e36ed-855b-489a-a2e4-e125d3227b94.jpg""}]",coordinator_8,2025-09-24 13:00:00
16a8f0b9-c98f-4247-a0cf-9c91dd4ab678,4f32c042-5b36-4584-922b-05c56531beaa,PC13,2025-02-27,2025-02-27 14:00:00,35,in_progress,milestone_achieved,Milestone Achieved for Nalgonda,Detailed update about milestone_achieved in Nalgonda constituency,"[""Achievement 1"", ""Achievement 2"", ""Achievement 3""]","[""Deliverable 1"", ""Deliverable 2""]",,,[],,,False,False,4,0,False,verifier_5,,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_d9fc0ff7-9662-4201-9eb7-4f46485e6bd0.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_220bd664-c4d2-4096-b988-755b4cf83fb7.jpg""}]",coordinator_2,2025-02-27 11:00:00
af2e2421-0c9a-4fb1-8eb1-c932595209ff,33e6e35f-b1b6-41dd-9738-d0d9fc03562a,PC13,2025-03-16,2025-03-16 15:45:00,72,in_progress,progress_report,Progress Report for Nalgonda,Detailed update about progress_report in Nalgonda constituency,[],"[""Deliverable 1""]",5010.0,,[],,,False,False,13,4,False,,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_632bfffb-2ea6-4051-acf9-9b3c927330fe.jpg""}]",coordinator_2,2025-03-16 10:00:00
c63b9fef-b93d-43fb-87ae-8fbcf3fa8be4,a1ea61a0-19cd-4d1c-88d6-4df90c90d469,PC13,2025-03-10,2025-03-10 16:45:00,53,planning,completion,Completion for Nalgonda,Detailed update about completion in Nalgonda constituency,"[""Achievement 1"", ""Achievement 2"", ""Achievement 3""]",[],5191.0,,[],,,True,False,13,1,False,verifier_1,Verification notes for update,[],coordinator_2,2025-03-10 13:00:00
8fb20685-f293-4912-aaf0-00ea70767880,bec85d3c-e6c1-4000-bec5-5ec5ca25deb9,PC13,2025-05-10,2025-05-10 16:30:00,19,completed,budget_update,Budget Update for Nalgonda,Detailed update about budget_update in Nalgonda constituency,[],"[""Deliverable 1"", ""Deliverable 2""]",,1546721.79,[],,,False,False,3,0,False,,,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_b2ec2bf4-d505-4de3-8363-9a1b4b138d2b.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_78f62932-26d1-4015-90d0-faff48dd6912.jpg""}]",coordinator_1,2025-05-10 17:00:00
dcc954d7-95e6-4934-ad03-39a55c2f4ee5,fcf9bcd5-0009-4f7e-9453-7cfafa7bbe64,PC13,2025-04-17,2025-04-17 10:00:00,38,planning,delay_notification,Delay Notification for Nalgonda,Detailed update about delay_notification in Nalgonda constituency,[],"[""Deliverable 1""]",,,[],Resource shortage,2025-09-09,False,False,12,2,False,verifier_5,,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_6f709d06-36a3-487b-9ec3-1c3784f9f7ff.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_625f3743-f9d9-4c65-b50a-0da7a3f647c9.jpg""}]",coordinator_3,2025-04-17 12:00:00
a3dedebb-0904-4890-83b3-6de5920252b9,7c69377a-05ed-4f68-ab52-01c01620bd26,PC13,2025-07-21,2025-07-21 13:45:00,78,in_progress,budget_update,Budget Update for Nalgonda,Detailed update about budget_update in Nalgonda constituency,[],[],,543979.97,[],,,False,False,0,5,False,verifier_2,,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_ad04790c-a6f1-452a-b8ad-73fd99335c0f.jpg""}]",coordinator_1,2025-07-21 15:00:00
9132c798-77e6-441e-b0ba-147d1f427122,fb66ca68-43e9-429f-a97b-28eaad4aa6c6,PC13,2025-04-10,2025-04-10 11:00:00,94,announced,budget_update,Budget Update for Nalgonda,Detailed update about budget_update in Nalgonda constituency,[],[],,644261.42,[],,,False,False,9,4,True,verifier_4,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_723a68df-580f-4ada-a17c-8e13fefba4f4.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_bdb25ef5-69ad-474d-9e8a-cc516db0449e.jpg""}]",coordinator_4,2025-04-10 12:00:00
01109425-8c74-4544-b90b-2ac23d6450b5,376cd55f-0703-4853-8764-d1203e2166a9,PC13,2025-01-23,2025-01-23 09:15:00,91,completed,completion,Completion for Nalgonda,Detailed update about completion in Nalgonda constituency,"[""Achievement 1"", ""Achievement 2"", ""Achievement 3""]","[""Deliverable 1""]",3639.0,,[],,,False,True,3,2,False,verifier_3,,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_6206a3c2-4704-4414-938d-93e5bde4dde4.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_0cb64419-2061-4d9d-a58c-1383763a515b.jpg""}]",coordinator_1,2025-01-23 14:00:00
5cd4c0aa-6f08-4ed8-a46d-8e97dd20dae2,5c61cb3d-32c0-4022-a95f-b906bd1cdd67,PC14,2025-07-19,2025-07-19 17:45:00,24,delayed,milestone_achieved,Milestone Achieved for Bhongir,Detailed update about milestone_achieved in Bhongir constituency,"[""Achievement 1""]",[],,,[],,,False,True,3,3,True,,,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_0b25b603-4d09-4a0b-8000-72a9fcb234cf.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_ead912b4-ca04-4418-a727-de98402c4cd4.jpg""}]",coordinator_9,2025-07-19 19:00:00
95cb629d-00ae-4f4f-ba81-41302fca00c4,d9dc4253-707a-4676-84c5-8f6ca84d9481,PC14,2025-04-29,2025-04-29 14:15:00,61,announced,delay_notification,Delay Notification for Bhongir,Detailed update about delay_notification in Bhongir constituency,[],"[""Deliverable 1"", ""Deliverable 2""]",,,"[""Challenge 1"", ""Challenge 2"", ""Challenge 3""]",Budget constraints,2025-09-30,True,False,10,3,True,verifier_5,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_30663626-ddb6-470b-8675-026547f4cfd5.jpg""}]",coordinator_9,2025-04-29 16:00:00
ccd1eee3-12d7-4f21-9ba1-792a1c600be5,11c6afde-72cc-4bb6-b914-acf2d1d5d50a,PC14,2025-01-03,2025-01-03 13:30:00,13,in_progress,milestone_achieved,Milestone Achieved for Bhongir,Detailed update about milestone_achieved in Bhongir constituency,"[""Achievement 1"", ""Achievement 2"", ""Achievement 3"", ""Achievement 4""]","[""Deliverable 1"", ""Deliverable 2""]",,,[],,,True,False,14,5,False,,Verification notes for update,[],coordinator_3,2025-01-03 14:00:00
dfa498d9-4a43-4401-8bb8-48b696ed45ee,c84c82c8-846d-473b-a8d7-0e9f0fa3ab3c,PC14,2025-02-10,2025-02-10 13:45:00,86,planning,delay_notification,Delay Notification for Bhongir,Detailed update about delay_notification in Bhongir constituency,[],[],,,[],Weather conditions,2025-08-16,False,False,0,2,False,verifier_1,Verification notes for update,[],coordinator_8,2025-02-10 10:00:00
28ef6dee-e14f-491c-8073-0f3e6236232e,abbe4335-8078-4f12-b6ef-a475734681fe,PC14,2025-07-20,2025-07-20 10:15:00,30,completed,budget_update,Budget Update for Bhongir,Detailed update about budget_update in Bhongir constituency,[],"[""Deliverable 1""]",,896283.37,[],,,True,False,14,1,True,verifier_5,,[],coordinator_8,2025-07-20 15:00:00
5d33e832-4a01-46c4-9eb0-12cfdd42f7ed,62de86eb-2ba2-4a32-bf53-1c094932fd8b,PC14,2025-08-07,2025-08-07 17:30:00,59,delayed,budget_update,Budget Update for Bhongir,Detailed update about budget_update in Bhongir constituency,[],"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",,1791913.48,[],,,True,False,9,5,False,,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_9d475df6-ff64-4c79-b725-316b83a46a0e.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_d03b9a52-974f-44e9-babb-72f9e8c53cc3.jpg""}]",coordinator_2,2025-08-07 20:00:00
99d056a9-070b-44c4-8881-a7605a9f1679,43fdc621-7806-429a-b964-719fcbb98bf0,PC14,2025-08-15,2025-08-15 15:00:00,74,announced,completion,Completion for Bhongir,Detailed update about completion in Bhongir constituency,"[""Achievement 1"", ""Achievement 2"", ""Achievement 3""]",[],5246.0,,[],,,True,True,14,2,True,verifier_5,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_580af4f4-2c78-47df-b83e-70db7ea1b8dc.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_e4fe1e7e-d226-4fef-896a-20cb26bb6525.jpg""}, {""person_name"": ""Beneficiary 3"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 3"", ""photo_url"": ""photo_632810fb-e069-43fb-a989-63b9bd175415.jpg""}]",coordinator_8,2025-08-15 13:00:00
79b9c63d-e1b0-47bf-bf2c-be95555a4de6,f16f760e-4fe9-4279-8374-c94671f7160a,PC14,2025-10-25,2025-10-25 14:00:00,85,completed,milestone_achieved,Milestone Achieved for Bhongir,Detailed update about milestone_achieved in Bhongir constituency,"[""Achievement 1"", ""Achievement 2""]","[""Deliverable 1"", ""Deliverable 2""]",,,[],,,False,False,1,3,False,,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_963a3e8f-53f8-4d9c-ac64-169a18703c10.jpg""}]",coordinator_3,2025-10-25 14:00:00
2154a462-7a03-48e1-a185-74eba7e80c8e,3b18f426-7a20-4404-8679-6d8039dc4424,PC14,2025-10-03,2025-10-03 10:45:00,100,completed,budget_update,Budget Update for Bhongir,Detailed update about budget_update in Bhongir constituency,[],"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",,665597.87,[],,,False,False,15,1,True,verifier_4,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_acccaf91-99e2-461b-ac91-9f8e69c82666.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_69711cbd-66bd-42aa-9602-2bc8188952a5.jpg""}]",coordinator_1,2025-10-03 14:00:00
84109619-ea63-40af-bebd-f20480d7793a,57d8b39f-91d7-4920-abcc-2b67d3e23414,PC14,2025-06-29,2025-06-29 18:15:00,57,planning,milestone_achieved,Milestone Achieved for Bhongir,Detailed update about milestone_achieved in Bhongir constituency,"[""Achievement 1"", ""Achievement 2""]","[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",,,[],,,True,True,4,1,True,verifier_4,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_f7f5fe06-e238-4402-8726-67af1a6cc071.jpg""}]",coordinator_4,2025-06-29 16:00:00
b2209d36-19a6-46d0-a741-cbb6296d5c62,7cc6d90b-bab0-4c6c-9da5-6ebc19510f22,PC14,2025-05-15,2025-05-15 11:00:00,22,in_progress,milestone_achieved,Milestone Achieved for Bhongir,Detailed update about milestone_achieved in Bhongir constituency,"[""Achievement 1"", ""Achievement 2"", ""Achievement 3""]","[""Deliverable 1""]",,,[],,,True,True,2,0,False,,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_124d9e3d-69cd-4be9-8085-dafa3fcfd7c7.jpg""}]",coordinator_9,2025-05-15 13:00:00
f1318fa5-de49-4588-b7d5-ec08d7c6bbaf,15aaa8e2-8e6d-42cf-b27d-caccca84e7bd,PC14,2025-03-14,2025-03-14 09:30:00,55,announced,completion,Completion for Bhongir,Detailed update about completion in Bhongir constituency,"[""Achievement 1"", ""Achievement 2""]","[""Deliverable 1""]",1237.0,,[],,,False,True,9,5,True,,,[],coordinator_9,2025-03-14 18:00:00
33645330-e76d-44df-be00-6c9a12967c62,9d39364c-12d7-4456-aba9-accaa04920df,PC14,2025-11-04,2025-11-04 09:15:00,46,delayed,budget_update,Budget Update for Bhongir,Detailed update about budget_update in Bhongir constituency,[],[],,1309901.57,[],,,False,False,13,3,False,verifier_3,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_bb6b58c8-d1ee-46f4-aad3-8d4c5f27991d.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_01223a7a-3a7f-48c9-ab52-31551f1401ed.jpg""}]",coordinator_10,2025-11-04 14:00:00
55668752-a570-4df9-b06a-7b78d3b2fa7a,0b6c02a8-939b-460d-a51f-15485aaa21e4,PC14,2025-07-15,2025-07-15 15:45:00,5,completed,budget_update,Budget Update for Bhongir,Detailed update about budget_update in Bhongir constituency,[],[],,1688394.55,[],,,True,False,4,2,True,verifier_3,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_b06699dd-8cee-438d-9a8c-a293b2594f29.jpg""}]",coordinator_6,2025-07-15 17:00:00
9a0c876d-1a26-4b3d-9fdc-c1221e62a9c3,b0c13c2f-909b-44f8-a69e-2dbddce566d7,PC14,2025-08-09,2025-08-09 12:15:00,12,in_progress,completion,Completion for Bhongir,Detailed update about completion in Bhongir constituency,"[""Achievement 1""]",[],8664.0,,[],,,False,False,14,0,True,,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_d8d8a4a2-7be8-4595-a6ba-a0fce3bb9e45.jpg""}]",coordinator_4,2025-08-09 16:00:00
131209d5-61f4-4429-b739-05d3a1047803,b999af31-62ec-45b4-8b15-053cfbc00ec9,PC14,2025-02-21,2025-02-21 16:15:00,43,announced,budget_update,Budget Update for Bhongir,Detailed update about budget_update in Bhongir constituency,[],"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",,1533855.91,[],,,False,False,3,1,False,verifier_2,Verification notes for update,[],coordinator_6,2025-02-21 11:00:00
20fb9f51-d4a6-4361-aa1b-8a86a7d570b0,d4c729a5-a4b0-4126-9a0f-da03e4dd1d6a,PC14,2025-09-16,2025-09-16 10:00:00,58,planning,completion,Completion for Bhongir,Detailed update about completion in Bhongir constituency,"[""Achievement 1"", ""Achievement 2"", ""Achievement 3"", ""Achievement 4""]",[],1902.0,,[],,,True,True,5,3,False,verifier_3,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_edd25375-a3a8-41ad-963e-dea1ec73282f.jpg""}]",coordinator_4,2025-09-16 15:00:00
12e0c0a6-658b-41d4-ad72-4e308f165144,1759defc-0e62-4476-9355-fbf9df950521,PC14,2025-03-30,2025-03-30 10:45:00,44,planning,milestone_achieved,Milestone Achieved for Bhongir,Detailed update about milestone_achieved in Bhongir constituency,"[""Achievement 1"", ""Achievement 2"", ""Achievement 3"", ""Achievement 4""]","[""Deliverable 1""]",,,[],,,True,False,12,4,False,verifier_1,,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_f0c3dca2-2c76-43b3-bd55-c0f1f404e474.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_04e5b780-2ae8-49b1-ab68-00e32fe2ca90.jpg""}]",coordinator_5,2025-03-30 12:00:00
ab80ed61-1f15-48b6-8086-7015a55c8fe1,2b8e4a6f-76d0-4bd9-8022-a482f96ad559,PC14,2025-07-09,2025-07-09 13:15:00,72,announced,budget_update,Budget Update for Bhongir,Detailed update about budget_update in Bhongir constituency,[],"[""Deliverable 1"", ""Deliverable 2""]",,1816601.67,[],,,False,False,11,1,False,,Verification notes for update,[],coordinator_6,2025-07-09 10:00:00
8c08d02a-ce15-45f3-859e-78bb6b47ec98,e514cd98-4e76-4148-935a-756f19b0289a,PC14,2025-09-23,2025-09-23 10:00:00,56,delayed,progress_report,Progress Report for Bhongir,Detailed update about progress_report in Bhongir constituency,[],"[""Deliverable 1"", ""Deliverable 2""]",9047.0,,[],,,False,False,7,5,True,verifier_2,,[],coordinator_7,2025-09-23 18:00:00
1ab205dc-a192-4453-b9cd-dd6eb5e59950,833894bd-75c1-4f2a-85cd-c5231ecc85b5,PC14,2025-04-21,2025-04-21 14:15:00,73,delayed,delay_notification,Delay Notification for Bhongir,Detailed update about delay_notification in Bhongir constituency,[],"[""Deliverable 1""]",,,[],Administrative delays,2025-05-23,True,False,3,1,True,verifier_4,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_cba7e877-0118-4609-bec5-aafa1c24d951.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_790db54b-ffb4-4e9a-813c-2d3a789e6c48.jpg""}, {""person_name"": ""Beneficiary 3"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 3"", ""photo_url"": ""photo_a4beba15-f702-4a5b-88d9-0e785d35f958.jpg""}]",coordinator_5,2025-04-21 13:00:00
778bae22-9c6d-4c9e-80f8-5a2cad8633e7,cd352437-e716-4388-8bb3-35bc37d409db,PC14,2025-04-08,2025-04-08 09:15:00,0,planning,budget_update,Budget Update for Bhongir,Detailed update about budget_update in Bhongir constituency,[],"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",,203088.98,[],,,False,False,8,1,True,,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_73ae8344-fcf9-4280-9e27-88d1a8b825be.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_aa7e8aab-92fa-481a-9314-42408b9420ed.jpg""}]",coordinator_9,2025-04-08 11:00:00
a9688106-7d0d-47bc-b60e-e264a1498dc0,bc6764f2-5e1e-406b-8d0e-6096f7cd4596,PC14,2025-12-05,2025-12-05 14:15:00,67,announced,progress_report,Progress Report for Bhongir,Detailed update about progress_report in Bhongir constituency,[],[],3759.0,,[],,,True,False,3,2,False,verifier_5,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_d8cab397-3b09-422c-92a6-311223c5c704.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_f66c17e2-d20f-4b39-ad62-82c0aee682f2.jpg""}]",coordinator_1,2025-12-05 17:00:00
e28740cc-c814-4c6d-8f2e-b6ba17818f09,74a693b1-738f-4f22-8f3d-8e65c732a4fa,PC14,2025-12-01,2025-12-01 18:00:00,47,delayed,delay_notification,Delay Notification for Bhongir,Detailed update about delay_notification in Bhongir constituency,[],"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",,,"[""Challenge 1"", ""Challenge 2""]",Administrative delays,2025-12-12,False,False,6,0,True,verifier_2,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_20ead5ee-30bd-4d4f-b932-eb37e12ec5ce.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_64b72ad6-c05f-4f70-871d-15bba3c2daab.jpg""}, {""person_name"": ""Beneficiary 3"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 3"", ""photo_url"": ""photo_09d05f75-61cf-477f-a3c2-82106e4a7565.jpg""}]",coordinator_8,2025-12-01 11:00:00
82d01c1e-1f60-4aa1-b914-2a2b63af5c86,68de3d05-e43c-4ce8-81b9-408229948df7,PC14,2025-02-09,2025-02-09 09:00:00,20,in_progress,budget_update,Budget Update for Bhongir,Detailed update about budget_update in Bhongir constituency,[],"[""Deliverable 1"", ""Deliverable 2""]",,1519127.38,[],,,False,False,7,3,False,verifier_5,,[],coordinator_9,2025-02-09 11:00:00
0bb8acd5-fb03-41a1-bc01-34a8b35823be,24b8c779-80d0-4324-bc86-3d96d7a7f1c4,PC14,2025-09-13,2025-09-13 11:45:00,3,completed,budget_update,Budget Update for Bhongir,Detailed update about budget_update in Bhongir constituency,[],"[""Deliverable 1""]",,779251.79,[],,,True,False,10,1,False,verifier_1,,[],coordinator_8,2025-09-13 12:00:00
cf237beb-a5c4-4436-991f-cd143a7fc766,3b9f0be8-0d0d-4eae-bdeb-88b4a18435a8,PC14,2025-07-07,2025-07-07 18:30:00,48,completed,progress_report,Progress Report for Bhongir,Detailed update about progress_report in Bhongir constituency,[],[],5645.0,,[],,,True,False,0,3,True,,Verification notes for update,[],coordinator_10,2025-07-07 20:00:00
27e30f92-3333-49a0-a554-d546ad7c69e4,a22509dd-bfc7-40ff-95b6-435937b4fc82,PC14,2025-02-20,2025-02-20 10:00:00,36,announced,progress_report,Progress Report for Bhongir,Detailed update about progress_report in Bhongir constituency,[],[],5157.0,,[],,,False,False,7,1,False,verifier_1,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_8ef4c0d1-cdbe-4d24-ad0e-bd4e77ec3498.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_af108b53-9e56-4a2e-9648-72dfa0e84828.jpg""}]",coordinator_4,2025-02-20 15:00:00
8406cd68-f407-4b0e-93ea-a4c00af0a028,5cd95f85-ada8-4089-8f6d-d68cb3c4c886,PC14,2025-01-17,2025-01-17 13:30:00,49,announced,delay_notification,Delay Notification for Bhongir,Detailed update about delay_notification in Bhongir constituency,[],"[""Deliverable 1"", ""Deliverable 2""]",,,[],Resource shortage,2025-12-26,True,False,9,2,False,verifier_4,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_4c2371f0-a383-4f91-abaa-6a5a9c52879b.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_5b4dc0f8-52a6-451b-ac81-c89231ead12c.jpg""}]",coordinator_5,2025-01-17 19:00:00
af633d54-6c03-4f4e-a237-a6f608b62f51,e326aa8f-eee6-475d-ba61-6f7fc7e7c976,PC14,2025-03-08,2025-03-08 09:15:00,78,delayed,budget_update,Budget Update for Bhongir,Detailed update about budget_update in Bhongir constituency,[],[],,476631.22,[],,,True,False,9,1,True,,,[],coordinator_2,2025-03-08 11:00:00
2dc02590-bbca-47b5-a0e2-9f3f1074f3e1,6534e9f4-15b3-44d1-9747-e13f8a53be63,PC14,2025-04-22,2025-04-22 14:30:00,17,planning,completion,Completion for Bhongir,Detailed update about completion in Bhongir constituency,"[""Achievement 1"", ""Achievement 2""]",[],4842.0,,[],,,True,False,6,3,False,verifier_1,,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_4957dae0-227b-4a63-b204-8ff78c9f220a.jpg""}]",coordinator_2,2025-04-22 14:00:00
