plan_id,constituency_id,plan_name,plan_date,plan_type,status,priority,locations,route_optimization,objectives,target_demographics,key_messages,resource_requirements,risk_assessment,ai_suggestions,created_by,approved_by,created_at,updated_at,actual_completion_notes
ab53207b-91ed-413d-a464-dc64b2079123,PC01,Visit Plan - January 2025,2025-01-15,festival,draft,high,"[{""ward"": ""Chennur"", ""village"": ""Village_10"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-01-15T13:00:00"", ""end_time"": ""2025-01-15T16:00:00"", ""expected_attendance"": 1357, ""key_people"": [""Person_14"", ""Person_5"", ""Person_20"", ""Person_14""]}, {""ward"": ""Adilabad"", ""village"": ""Village_7"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-01-15T12:00:00"", ""end_time"": ""2025-01-15T13:00:00"", ""expected_attendance"": 1561, ""key_people"": [""Person_13"", ""Person_10"", ""Person_20""]}]","{""total_distance_km"": 198.19, ""estimated_travel_time_mins"": 440, ""optimized_sequence"": [""Chennur"", ""Adilabad""], ""fuel_cost_estimate"": 4953.57}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 2, ""security_personnel"": 10, ""volunteers"": 37, ""budget"": 103721.62}","{""weather_risk"": ""low"", ""security_risk"": ""low"", ""crowd_management_risk"": ""medium"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_2,,2024-12-26 10:00:00,2025-01-12 15:00:00,
8c9fa52c-c0d0-4c89-86b4-621c48618dc0,PC01,Visit Plan - August 2025,2025-08-26,campaign,cancelled,high,"[{""ward"": ""Mancherial"", ""village"": ""Village_2"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-08-26T12:00:00"", ""end_time"": ""2025-08-26T13:00:00"", ""expected_attendance"": 187, ""key_people"": [""Person_3"", ""Person_12"", ""Person_14""]}, {""ward"": ""Asifabad"", ""village"": ""Village_4"", ""visit_type"": ""community_event"", ""start_time"": ""2025-08-26T16:00:00"", ""end_time"": ""2025-08-26T19:00:00"", ""expected_attendance"": 1089, ""key_people"": [""Person_13"", ""Person_10""]}]","{""total_distance_km"": 74.31, ""estimated_travel_time_mins"": 319, ""optimized_sequence"": [""Mancherial"", ""Asifabad""], ""fuel_cost_estimate"": 2297.78}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 2, ""security_personnel"": 11, ""volunteers"": 20, ""budget"": 162605.61}","{""weather_risk"": ""high"", ""security_risk"": ""low"", ""crowd_management_risk"": ""medium"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_2,,2025-08-03 10:00:00,2025-08-19 15:00:00,
d7845254-71e2-4afa-b2c4-97d65ee7d225,PC01,Visit Plan - July 2025,2025-07-05,festival,draft,high,"[{""ward"": ""Boath"", ""village"": ""Village_6"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-07-05T11:00:00"", ""end_time"": ""2025-07-05T13:00:00"", ""expected_attendance"": 1441, ""key_people"": [""Person_10"", ""Person_18"", ""Person_11""]}, {""ward"": ""Mancherial"", ""village"": ""Village_7"", ""visit_type"": ""inspection"", ""start_time"": ""2025-07-05T09:00:00"", ""end_time"": ""2025-07-05T10:00:00"", ""expected_attendance"": 1479, ""key_people"": [""Person_2"", ""Person_10"", ""Person_16"", ""Person_3""]}, {""ward"": ""Mancherial"", ""village"": ""Village_7"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-07-05T16:00:00"", ""end_time"": ""2025-07-05T19:00:00"", ""expected_attendance"": 948, ""key_people"": [""Person_3"", ""Person_1"", ""Person_16"", ""Person_12""]}]","{""total_distance_km"": 75.86, ""estimated_travel_time_mins"": 307, ""optimized_sequence"": [""Boath"", ""Mancherial"", ""Mancherial""], ""fuel_cost_estimate"": 3335.04}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women"", ""farmers""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 3, ""security_personnel"": 10, ""volunteers"": 33, ""budget"": 50162.9}","{""weather_risk"": ""medium"", ""security_risk"": ""low"", ""crowd_management_risk"": ""low"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_1,,2025-06-06 10:00:00,2025-07-03 15:00:00,
6d9bb85f-3379-4f78-a91a-fa49836c4940,PC01,Visit Plan - February 2025,2025-02-24,festival,completed,high,"[{""ward"": ""Boath"", ""village"": ""Village_1"", ""visit_type"": ""community_event"", ""start_time"": ""2025-02-24T12:00:00"", ""end_time"": ""2025-02-24T15:00:00"", ""expected_attendance"": 791, ""key_people"": [""Person_11"", ""Person_13"", ""Person_19"", ""Person_6"", ""Person_9""]}, {""ward"": ""Adilabad"", ""village"": ""Village_7"", ""visit_type"": ""community_event"", ""start_time"": ""2025-02-24T11:00:00"", ""end_time"": ""2025-02-24T12:00:00"", ""expected_attendance"": 766, ""key_people"": [""Person_10"", ""Person_11"", ""Person_1"", ""Person_9"", ""Person_19""]}, {""ward"": ""Adilabad"", ""village"": ""Village_3"", ""visit_type"": ""inspection"", ""start_time"": ""2025-02-24T13:00:00"", ""end_time"": ""2025-02-24T16:00:00"", ""expected_attendance"": 680, ""key_people"": [""Person_3"", ""Person_2"", ""Person_8"", ""Person_8"", ""Person_18""]}, {""ward"": ""Khanapur"", ""village"": ""Village_4"", ""visit_type"": ""inspection"", ""start_time"": ""2025-02-24T09:00:00"", ""end_time"": ""2025-02-24T12:00:00"", ""expected_attendance"": 723, ""key_people"": [""Person_14"", ""Person_3"", ""Person_13""]}]","{""total_distance_km"": 196.29, ""estimated_travel_time_mins"": 372, ""optimized_sequence"": [""Boath"", ""Adilabad"", ""Adilabad"", ""Khanapur""], ""fuel_cost_estimate"": 2885.88}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women"", ""farmers""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 3, ""security_personnel"": 8, ""volunteers"": 30, ""budget"": 101989.84}","{""weather_risk"": ""low"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""high"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_5,admin_2,2025-02-07 10:00:00,2025-02-18 15:00:00,Successfully completed with 92% attendance
8cf9974c-4d43-4e2f-bafc-1e3ca42ea940,PC01,Visit Plan - April 2025,2025-04-11,routine,completed,low,"[{""ward"": ""Adilabad"", ""village"": ""Village_10"", ""visit_type"": ""community_event"", ""start_time"": ""2025-04-11T16:00:00"", ""end_time"": ""2025-04-11T19:00:00"", ""expected_attendance"": 673, ""key_people"": [""Person_10"", ""Person_8"", ""Person_7"", ""Person_12""]}, {""ward"": ""Asifabad"", ""village"": ""Village_4"", ""visit_type"": ""community_event"", ""start_time"": ""2025-04-11T15:00:00"", ""end_time"": ""2025-04-11T18:00:00"", ""expected_attendance"": 1131, ""key_people"": [""Person_16"", ""Person_2""]}]","{""total_distance_km"": 193.7, ""estimated_travel_time_mins"": 473, ""optimized_sequence"": [""Adilabad"", ""Asifabad""], ""fuel_cost_estimate"": 5708.88}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 2, ""security_personnel"": 14, ""volunteers"": 43, ""budget"": 81965.3}","{""weather_risk"": ""high"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""high"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_2,admin_1,2025-03-16 10:00:00,2025-04-06 15:00:00,Successfully completed with 90% attendance
c189a67f-3b67-4760-993b-8b6a6c2dbb89,PC01,Visit Plan - March 2025,2025-03-04,campaign,cancelled,medium,"[{""ward"": ""Nirmal"", ""village"": ""Village_4"", ""visit_type"": ""community_event"", ""start_time"": ""2025-03-04T09:00:00"", ""end_time"": ""2025-03-04T11:00:00"", ""expected_attendance"": 274, ""key_people"": [""Person_4"", ""Person_8"", ""Person_17"", ""Person_12""]}, {""ward"": ""Nirmal"", ""village"": ""Village_4"", ""visit_type"": ""inspection"", ""start_time"": ""2025-03-04T09:00:00"", ""end_time"": ""2025-03-04T11:00:00"", ""expected_attendance"": 1863, ""key_people"": [""Person_6"", ""Person_2"", ""Person_7"", ""Person_1""]}, {""ward"": ""Mancherial"", ""village"": ""Village_5"", ""visit_type"": ""inspection"", ""start_time"": ""2025-03-04T10:00:00"", ""end_time"": ""2025-03-04T12:00:00"", ""expected_attendance"": 835, ""key_people"": [""Person_3"", ""Person_8"", ""Person_1""]}, {""ward"": ""Chennur"", ""village"": ""Village_5"", ""visit_type"": ""inspection"", ""start_time"": ""2025-03-04T15:00:00"", ""end_time"": ""2025-03-04T16:00:00"", ""expected_attendance"": 1164, ""key_people"": [""Person_11"", ""Person_17"", ""Person_7"", ""Person_12"", ""Person_10""]}]","{""total_distance_km"": 75.79, ""estimated_travel_time_mins"": 314, ""optimized_sequence"": [""Nirmal"", ""Nirmal"", ""Mancherial"", ""Chennur""], ""fuel_cost_estimate"": 6365.39}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 2, ""security_personnel"": 8, ""volunteers"": 43, ""budget"": 94029.96}","{""weather_risk"": ""low"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""high"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_1,,2025-02-09 10:00:00,2025-03-01 15:00:00,
cff8e797-c079-48a9-9f82-670584986958,PC01,Visit Plan - September 2025,2025-09-01,routine,completed,medium,"[{""ward"": ""Chennur"", ""village"": ""Village_8"", ""visit_type"": ""community_event"", ""start_time"": ""2025-09-01T11:00:00"", ""end_time"": ""2025-09-01T14:00:00"", ""expected_attendance"": 708, ""key_people"": [""Person_11"", ""Person_10"", ""Person_17"", ""Person_5""]}, {""ward"": ""Boath"", ""village"": ""Village_6"", ""visit_type"": ""inspection"", ""start_time"": ""2025-09-01T10:00:00"", ""end_time"": ""2025-09-01T12:00:00"", ""expected_attendance"": 587, ""key_people"": [""Person_7"", ""Person_18"", ""Person_11"", ""Person_7""]}]","{""total_distance_km"": 198.07, ""estimated_travel_time_mins"": 454, ""optimized_sequence"": [""Chennur"", ""Boath""], ""fuel_cost_estimate"": 5722.98}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women"", ""farmers""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 2, ""security_personnel"": 7, ""volunteers"": 39, ""budget"": 149012.55}","{""weather_risk"": ""medium"", ""security_risk"": ""low"", ""crowd_management_risk"": ""medium"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_4,admin_3,2025-08-18 10:00:00,2025-08-27 15:00:00,Successfully completed with 91% attendance
e7b781da-2677-4054-a3f2-d568a8981c45,PC01,Visit Plan - November 2025,2025-11-16,festival,scheduled,low,"[{""ward"": ""Asifabad"", ""village"": ""Village_10"", ""visit_type"": ""inspection"", ""start_time"": ""2025-11-16T14:00:00"", ""end_time"": ""2025-11-16T15:00:00"", ""expected_attendance"": 110, ""key_people"": [""Person_17"", ""Person_12"", ""Person_3"", ""Person_14"", ""Person_16""]}, {""ward"": ""Mancherial"", ""village"": ""Village_5"", ""visit_type"": ""inspection"", ""start_time"": ""2025-11-16T13:00:00"", ""end_time"": ""2025-11-16T14:00:00"", ""expected_attendance"": 286, ""key_people"": [""Person_3"", ""Person_6""]}, {""ward"": ""Asifabad"", ""village"": ""Village_1"", ""visit_type"": ""community_event"", ""start_time"": ""2025-11-16T16:00:00"", ""end_time"": ""2025-11-16T19:00:00"", ""expected_attendance"": 1123, ""key_people"": [""Person_17"", ""Person_2""]}]","{""total_distance_km"": 124.48, ""estimated_travel_time_mins"": 238, ""optimized_sequence"": [""Asifabad"", ""Mancherial"", ""Asifabad""], ""fuel_cost_estimate"": 7932.17}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women"", ""farmers""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 5, ""security_personnel"": 6, ""volunteers"": 48, ""budget"": 110172.97}","{""weather_risk"": ""high"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""medium"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_5,admin_3,2025-11-03 10:00:00,2025-11-12 15:00:00,
a5f75dc7-4f37-4a57-96d9-b41584e9958c,PC01,Visit Plan - May 2025,2025-05-28,campaign,in_progress,high,"[{""ward"": ""Khanapur"", ""village"": ""Village_10"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-05-28T10:00:00"", ""end_time"": ""2025-05-28T12:00:00"", ""expected_attendance"": 1402, ""key_people"": [""Person_14"", ""Person_3"", ""Person_7"", ""Person_18""]}, {""ward"": ""Nirmal"", ""village"": ""Village_3"", ""visit_type"": ""inspection"", ""start_time"": ""2025-05-28T12:00:00"", ""end_time"": ""2025-05-28T15:00:00"", ""expected_attendance"": 776, ""key_people"": [""Person_17"", ""Person_18"", ""Person_1"", ""Person_17""]}, {""ward"": ""Boath"", ""village"": ""Village_2"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-05-28T11:00:00"", ""end_time"": ""2025-05-28T12:00:00"", ""expected_attendance"": 1441, ""key_people"": [""Person_15"", ""Person_11""]}]","{""total_distance_km"": 76.43, ""estimated_travel_time_mins"": 314, ""optimized_sequence"": [""Khanapur"", ""Nirmal"", ""Boath""], ""fuel_cost_estimate"": 6679.31}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 5, ""security_personnel"": 6, ""volunteers"": 36, ""budget"": 62404.7}","{""weather_risk"": ""medium"", ""security_risk"": ""low"", ""crowd_management_risk"": ""high"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_2,admin_3,2025-05-17 10:00:00,2025-05-21 15:00:00,
12d81e24-4862-4fc4-aea1-4caf3c0c6a1b,PC01,Visit Plan - October 2025,2025-10-13,crisis_response,in_progress,medium,"[{""ward"": ""Chennur"", ""village"": ""Village_3"", ""visit_type"": ""community_event"", ""start_time"": ""2025-10-13T11:00:00"", ""end_time"": ""2025-10-13T13:00:00"", ""expected_attendance"": 314, ""key_people"": [""Person_10"", ""Person_16"", ""Person_11"", ""Person_11""]}, {""ward"": ""Mancherial"", ""village"": ""Village_9"", ""visit_type"": ""community_event"", ""start_time"": ""2025-10-13T09:00:00"", ""end_time"": ""2025-10-13T11:00:00"", ""expected_attendance"": 1767, ""key_people"": [""Person_10"", ""Person_1"", ""Person_11"", ""Person_2"", ""Person_16""]}]","{""total_distance_km"": 195.75, ""estimated_travel_time_mins"": 226, ""optimized_sequence"": [""Chennur"", ""Mancherial""], ""fuel_cost_estimate"": 7006.96}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 5, ""security_personnel"": 7, ""volunteers"": 26, ""budget"": 199503.12}","{""weather_risk"": ""high"", ""security_risk"": ""low"", ""crowd_management_risk"": ""low"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_2,admin_3,2025-09-30 10:00:00,2025-10-06 15:00:00,
c402d2b6-96d8-41c3-9519-91fe191dc6d1,PC01,Visit Plan - December 2025,2025-12-03,routine,draft,critical,"[{""ward"": ""Boath"", ""village"": ""Village_9"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-12-03T14:00:00"", ""end_time"": ""2025-12-03T17:00:00"", ""expected_attendance"": 1091, ""key_people"": [""Person_17"", ""Person_13""]}, {""ward"": ""Mancherial"", ""village"": ""Village_4"", ""visit_type"": ""inspection"", ""start_time"": ""2025-12-03T14:00:00"", ""end_time"": ""2025-12-03T15:00:00"", ""expected_attendance"": 1260, ""key_people"": [""Person_9"", ""Person_8"", ""Person_6"", ""Person_19"", ""Person_12""]}, {""ward"": ""Adilabad"", ""village"": ""Village_7"", ""visit_type"": ""community_event"", ""start_time"": ""2025-12-03T13:00:00"", ""end_time"": ""2025-12-03T14:00:00"", ""expected_attendance"": 1799, ""key_people"": [""Person_10"", ""Person_8""]}, {""ward"": ""Adilabad"", ""village"": ""Village_1"", ""visit_type"": ""inspection"", ""start_time"": ""2025-12-03T12:00:00"", ""end_time"": ""2025-12-03T15:00:00"", ""expected_attendance"": 389, ""key_people"": [""Person_11"", ""Person_18""]}]","{""total_distance_km"": 157.78, ""estimated_travel_time_mins"": 388, ""optimized_sequence"": [""Boath"", ""Mancherial"", ""Adilabad"", ""Adilabad""], ""fuel_cost_estimate"": 3495.39}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 2, ""security_personnel"": 9, ""volunteers"": 36, ""budget"": 167153.25}","{""weather_risk"": ""high"", ""security_risk"": ""low"", ""crowd_management_risk"": ""high"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_3,,2025-11-12 10:00:00,2025-11-29 15:00:00,
a2da5c72-acf8-4351-84d6-4a7e0eb82ea6,PC01,Visit Plan - March 2025,2025-03-10,crisis_response,completed,low,"[{""ward"": ""Khanapur"", ""village"": ""Village_6"", ""visit_type"": ""inspection"", ""start_time"": ""2025-03-10T13:00:00"", ""end_time"": ""2025-03-10T15:00:00"", ""expected_attendance"": 1403, ""key_people"": [""Person_7"", ""Person_1"", ""Person_17"", ""Person_20"", ""Person_2""]}, {""ward"": ""Mancherial"", ""village"": ""Village_1"", ""visit_type"": ""inspection"", ""start_time"": ""2025-03-10T11:00:00"", ""end_time"": ""2025-03-10T14:00:00"", ""expected_attendance"": 546, ""key_people"": [""Person_1"", ""Person_13"", ""Person_11"", ""Person_15"", ""Person_1""]}]","{""total_distance_km"": 159.96, ""estimated_travel_time_mins"": 309, ""optimized_sequence"": [""Khanapur"", ""Mancherial""], ""fuel_cost_estimate"": 7102.48}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 2, ""security_personnel"": 15, ""volunteers"": 23, ""budget"": 64607.8}","{""weather_risk"": ""medium"", ""security_risk"": ""low"", ""crowd_management_risk"": ""low"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_1,admin_1,2025-02-16 10:00:00,2025-03-04 15:00:00,Successfully completed with 83% attendance
7c6c028c-1cbb-4354-af88-85a7bfb88503,PC01,Visit Plan - May 2025,2025-05-19,crisis_response,scheduled,high,"[{""ward"": ""Mancherial"", ""village"": ""Village_3"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-05-19T10:00:00"", ""end_time"": ""2025-05-19T13:00:00"", ""expected_attendance"": 1044, ""key_people"": [""Person_10"", ""Person_18"", ""Person_8"", ""Person_13""]}, {""ward"": ""Chennur"", ""village"": ""Village_4"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-05-19T16:00:00"", ""end_time"": ""2025-05-19T18:00:00"", ""expected_attendance"": 1700, ""key_people"": [""Person_19"", ""Person_5"", ""Person_9"", ""Person_13""]}, {""ward"": ""Boath"", ""village"": ""Village_7"", ""visit_type"": ""inspection"", ""start_time"": ""2025-05-19T12:00:00"", ""end_time"": ""2025-05-19T15:00:00"", ""expected_attendance"": 824, ""key_people"": [""Person_12"", ""Person_4""]}]","{""total_distance_km"": 181.39, ""estimated_travel_time_mins"": 284, ""optimized_sequence"": [""Mancherial"", ""Chennur"", ""Boath""], ""fuel_cost_estimate"": 6044.57}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 4, ""security_personnel"": 13, ""volunteers"": 45, ""budget"": 75084.56}","{""weather_risk"": ""low"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""low"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_5,admin_3,2025-05-03 10:00:00,2025-05-13 15:00:00,
619ca6d5-75d8-4c77-85aa-f50f50b4ec86,PC01,Visit Plan - May 2025,2025-05-12,crisis_response,scheduled,high,"[{""ward"": ""Asifabad"", ""village"": ""Village_2"", ""visit_type"": ""community_event"", ""start_time"": ""2025-05-12T15:00:00"", ""end_time"": ""2025-05-12T18:00:00"", ""expected_attendance"": 1137, ""key_people"": [""Person_6"", ""Person_1""]}, {""ward"": ""Asifabad"", ""village"": ""Village_3"", ""visit_type"": ""inspection"", ""start_time"": ""2025-05-12T12:00:00"", ""end_time"": ""2025-05-12T13:00:00"", ""expected_attendance"": 1981, ""key_people"": [""Person_6"", ""Person_18"", ""Person_18"", ""Person_16""]}, {""ward"": ""Khanapur"", ""village"": ""Village_5"", ""visit_type"": ""inspection"", ""start_time"": ""2025-05-12T14:00:00"", ""end_time"": ""2025-05-12T17:00:00"", ""expected_attendance"": 1458, ""key_people"": [""Person_4"", ""Person_12"", ""Person_6""]}, {""ward"": ""Asifabad"", ""village"": ""Village_6"", ""visit_type"": ""community_event"", ""start_time"": ""2025-05-12T10:00:00"", ""end_time"": ""2025-05-12T11:00:00"", ""expected_attendance"": 1816, ""key_people"": [""Person_20"", ""Person_18""]}]","{""total_distance_km"": 59.45, ""estimated_travel_time_mins"": 383, ""optimized_sequence"": [""Asifabad"", ""Asifabad"", ""Khanapur"", ""Asifabad""], ""fuel_cost_estimate"": 6928.57}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women"", ""farmers""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 3, ""security_personnel"": 7, ""volunteers"": 27, ""budget"": 64318.18}","{""weather_risk"": ""low"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""medium"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_4,admin_3,2025-04-18 10:00:00,2025-05-09 15:00:00,
5ac43ee8-f36c-4d77-90a9-03c2cff68f57,PC01,Visit Plan - May 2025,2025-05-15,crisis_response,draft,high,"[{""ward"": ""Boath"", ""village"": ""Village_2"", ""visit_type"": ""inspection"", ""start_time"": ""2025-05-15T09:00:00"", ""end_time"": ""2025-05-15T12:00:00"", ""expected_attendance"": 660, ""key_people"": [""Person_14"", ""Person_12""]}, {""ward"": ""Chennur"", ""village"": ""Village_5"", ""visit_type"": ""inspection"", ""start_time"": ""2025-05-15T14:00:00"", ""end_time"": ""2025-05-15T17:00:00"", ""expected_attendance"": 168, ""key_people"": [""Person_15"", ""Person_15"", ""Person_7"", ""Person_20""]}]","{""total_distance_km"": 182.08, ""estimated_travel_time_mins"": 294, ""optimized_sequence"": [""Boath"", ""Chennur""], ""fuel_cost_estimate"": 6023.7}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 2, ""security_personnel"": 8, ""volunteers"": 34, ""budget"": 80875.86}","{""weather_risk"": ""high"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""high"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_4,,2025-05-05 10:00:00,2025-05-10 15:00:00,
258e4ae0-b859-41c0-89b1-16e9e015ede5,PC02,Visit Plan - September 2025,2025-09-17,campaign,cancelled,low,"[{""ward"": ""Husnabad"", ""village"": ""Village_10"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-09-17T15:00:00"", ""end_time"": ""2025-09-17T17:00:00"", ""expected_attendance"": 199, ""key_people"": [""Person_20"", ""Person_15"", ""Person_12""]}, {""ward"": ""Husnabad"", ""village"": ""Village_2"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-09-17T15:00:00"", ""end_time"": ""2025-09-17T17:00:00"", ""expected_attendance"": 1776, ""key_people"": [""Person_13"", ""Person_17"", ""Person_19"", ""Person_2"", ""Person_8""]}]","{""total_distance_km"": 65.53, ""estimated_travel_time_mins"": 439, ""optimized_sequence"": [""Husnabad"", ""Husnabad""], ""fuel_cost_estimate"": 7777.96}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 2, ""security_personnel"": 10, ""volunteers"": 41, ""budget"": 64896.74}","{""weather_risk"": ""high"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""medium"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_5,,2025-08-26 10:00:00,2025-09-11 15:00:00,
