intel_id,constituency_id,opposition_party,report_date,overall_strength_score,estimated_vote_share,trend,candidate_profile,campaign_intensity,activity_metrics,key_messages,attack_lines,target_segments,strong_areas,weak_areas,alliance_partners,support_from_influencers,issues_being_raised,vulnerabilities,recommended_counter_actions,defensive_messaging,source_quality,verification_status,notes,reported_by,created_at,updated_at
2e79fe4d-f427-441c-9b88-e0ad34bb33f7,PC01,CPI,2025-11-26,43,0.2,declining,"{""name"": ""CPI Candidate Adilabad"", ""age"": 49, ""background"": ""Businessman"", ""strength_areas"": [""Ground connect"", ""Resource mobilization""], ""weakness_areas"": [""Poor communication"", ""Controversial past""], ""popularity_score"": 72}",low,"{""public_meetings_30d"": 7, ""door_to_door_coverage_pct"": 47.83, ""social_media_reach"": 79439, ""volunteer_count"": 261, ""estimated_budget"": 22530854.09}","[""CPI message theme 1"", ""CPI message theme 2"", ""CPI message theme 3"", ""CPI message theme 4""]","[""Attack point 1"", ""Attack point 2""]","[""farmers"", ""minorities"", ""urban_poor""]","[{""ward"": ""Asifabad"", ""strength_level"": ""very_strong"", ""estimated_vote_share"": 0.26}, {""ward"": ""Adilabad"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.35}]","[{""ward"": ""Boath"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.06}, {""ward"": ""Asifabad"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.15}]","[""BJP""]","[""Influencer_20"", ""Influencer_11""]","[{""issue"": ""poor_infrastructure"", ""narrative"": ""Narrative about issue 2"", ""impact_level"": ""medium""}, {""issue"": ""poor_infrastructure"", ""narrative"": ""Narrative about issue 3"", ""impact_level"": ""high""}]","[{""vulnerability"": ""Limited resources"", ""severity"": ""low"", ""exploitation_strategy"": ""Strategy 3""}, {""vulnerability"": ""Limited resources"", ""severity"": ""low"", ""exploitation_strategy"": ""Strategy 2""}, {""vulnerability"": ""Weak local leadership"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 3""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3""]","[""Defensive message 1"", ""Defensive message 2"", ""Defensive message 3"", ""Defensive message 4""]",high,rumor,Intelligence report for CPI in Adilabad,field_analyst_2,2025-11-26 22:00:00,2025-11-26 17:30:00
c862f35e-615d-4581-873f-5d870f5c2d9b,PC01,CPI,2025-08-01,53,0.27,growing,"{""name"": ""CPI Candidate Adilabad"", ""age"": 49, ""background"": ""Political veteran"", ""strength_areas"": [""Media presence"", ""Youth appeal""], ""weakness_areas"": [""Limited experience"", ""Controversial past""], ""popularity_score"": 42}",medium,"{""public_meetings_30d"": 24, ""door_to_door_coverage_pct"": 63.15, ""social_media_reach"": 99232, ""volunteer_count"": 132, ""estimated_budget"": 43961996.35}","[""CPI message theme 1"", ""CPI message theme 2"", ""CPI message theme 3""]","[""Attack point 1"", ""Attack point 2""]","[""women"", ""urban_poor"", ""farmers"", ""youth""]","[{""ward"": ""Nirmal"", ""strength_level"": ""very_strong"", ""estimated_vote_share"": 0.28}, {""ward"": ""Khanapur"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.26}]","[{""ward"": ""Nirmal"", ""strength_level"": ""weak"", ""estimated_vote_share"": 0.11}, {""ward"": ""Boath"", ""strength_level"": ""weak"", ""estimated_vote_share"": 0.11}]",[],"[""Influencer_2"", ""Influencer_11"", ""Influencer_8""]","[{""issue"": ""unemployment"", ""narrative"": ""Narrative about issue 4"", ""impact_level"": ""high""}, {""issue"": ""poor_infrastructure"", ""narrative"": ""Narrative about issue 1"", ""impact_level"": ""medium""}]","[{""vulnerability"": ""Weak local leadership"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 1""}, {""vulnerability"": ""Internal conflicts"", ""severity"": ""low"", ""exploitation_strategy"": ""Strategy 5""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3""]","[""Defensive message 1"", ""Defensive message 2"", ""Defensive message 3""]",low,probable,Intelligence report for CPI in Adilabad,field_analyst_9,2025-08-01 18:00:00,2025-08-01 20:30:00
ef56146f-6b14-4ac1-a8cc-1a9be3404265,PC01,CPI,2025-03-19,60,0.22,declining,"{""name"": ""CPI Candidate Adilabad"", ""age"": 47, ""background"": ""Social activist"", ""strength_areas"": [""Media presence"", ""Resource mobilization""], ""weakness_areas"": [""Poor communication"", ""Weak organization""], ""popularity_score"": 63}",very_high,"{""public_meetings_30d"": 12, ""door_to_door_coverage_pct"": 32.75, ""social_media_reach"": 13626, ""volunteer_count"": 189, ""estimated_budget"": 21067116.05}","[""CPI message theme 1"", ""CPI message theme 2"", ""CPI message theme 3"", ""CPI message theme 4""]","[""Attack point 1"", ""Attack point 2"", ""Attack point 3""]","[""women"", ""urban_poor"", ""minorities""]","[{""ward"": ""Mancherial"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.27}, {""ward"": ""Khanapur"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.26}]","[{""ward"": ""Khanapur"", ""strength_level"": ""weak"", ""estimated_vote_share"": 0.09}, {""ward"": ""Chennur"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.06}]","[""Independent""]","[""Influencer_11"", ""Influencer_19"", ""Influencer_17"", ""Influencer_14"", ""Influencer_5""]","[{""issue"": ""unfulfilled_promises"", ""narrative"": ""Narrative about issue 5"", ""impact_level"": ""low""}, {""issue"": ""poor_infrastructure"", ""narrative"": ""Narrative about issue 5"", ""impact_level"": ""low""}, {""issue"": ""unemployment"", ""narrative"": ""Narrative about issue 2"", ""impact_level"": ""low""}, {""issue"": ""unfulfilled_promises"", ""narrative"": ""Narrative about issue 5"", ""impact_level"": ""high""}]","[{""vulnerability"": ""Limited resources"", ""severity"": ""medium"", ""exploitation_strategy"": ""Strategy 1""}, {""vulnerability"": ""Poor ground organization"", ""severity"": ""medium"", ""exploitation_strategy"": ""Strategy 3""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3""]","[""Defensive message 1"", ""Defensive message 2"", ""Defensive message 3""]",low,probable,Intelligence report for CPI in Adilabad,field_analyst_8,2025-03-19 16:00:00,2025-03-19 18:30:00
b28e0f34-58cd-43a9-800b-1379c71082f4,PC01,CPI,2025-09-15,71,0.25,growing,"{""name"": ""CPI Candidate Adilabad"", ""age"": 63, ""background"": ""Social activist"", ""strength_areas"": [""Youth appeal"", ""Ground connect""], ""weakness_areas"": [""Poor communication"", ""Weak organization""], ""popularity_score"": 60}",low,"{""public_meetings_30d"": 14, ""door_to_door_coverage_pct"": 47.93, ""social_media_reach"": 41804, ""volunteer_count"": 171, ""estimated_budget"": 5641736.17}","[""CPI message theme 1"", ""CPI message theme 2"", ""CPI message theme 3"", ""CPI message theme 4"", ""CPI message theme 5""]","[""Attack point 1"", ""Attack point 2""]","[""minorities"", ""women""]","[{""ward"": ""Nirmal"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.35}, {""ward"": ""Asifabad"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.3}]","[{""ward"": ""Khanapur"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.18}, {""ward"": ""Nirmal"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.14}]","[""BJP""]","[""Influencer_20"", ""Influencer_19"", ""Influencer_20"", ""Influencer_4"", ""Influencer_13""]","[{""issue"": ""corruption"", ""narrative"": ""Narrative about issue 4"", ""impact_level"": ""high""}, {""issue"": ""unfulfilled_promises"", ""narrative"": ""Narrative about issue 3"", ""impact_level"": ""medium""}]","[{""vulnerability"": ""Limited resources"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 5""}, {""vulnerability"": ""Internal conflicts"", ""severity"": ""low"", ""exploitation_strategy"": ""Strategy 5""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3""]","[""Defensive message 1"", ""Defensive message 2"", ""Defensive message 3""]",high,rumor,Intelligence report for CPI in Adilabad,field_analyst_7,2025-09-15 19:00:00,2025-09-15 21:30:00
f9791729-c7dc-4685-8768-0f07297a47a7,PC01,CPI,2025-06-20,74,0.29,stable,"{""name"": ""CPI Candidate Adilabad"", ""age"": 60, ""background"": ""Political veteran"", ""strength_areas"": [""Ground connect"", ""Media presence""], ""weakness_areas"": [""Poor communication"", ""Weak organization""], ""popularity_score"": 56}",low,"{""public_meetings_30d"": 22, ""door_to_door_coverage_pct"": 38.69, ""social_media_reach"": 46698, ""volunteer_count"": 188, ""estimated_budget"": 29150281.55}","[""CPI message theme 1"", ""CPI message theme 2"", ""CPI message theme 3""]","[""Attack point 1"", ""Attack point 2""]","[""women"", ""minorities"", ""urban_poor"", ""youth""]","[{""ward"": ""Khanapur"", ""strength_level"": ""very_strong"", ""estimated_vote_share"": 0.31}, {""ward"": ""Adilabad"", ""strength_level"": ""very_strong"", ""estimated_vote_share"": 0.25}]","[{""ward"": ""Mancherial"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.05}, {""ward"": ""Nirmal"", ""strength_level"": ""weak"", ""estimated_vote_share"": 0.18}]","[""Independent""]","[""Influencer_20"", ""Influencer_9""]","[{""issue"": ""unemployment"", ""narrative"": ""Narrative about issue 1"", ""impact_level"": ""low""}, {""issue"": ""poor_infrastructure"", ""narrative"": ""Narrative about issue 3"", ""impact_level"": ""low""}, {""issue"": ""unemployment"", ""narrative"": ""Narrative about issue 3"", ""impact_level"": ""high""}, {""issue"": ""unemployment"", ""narrative"": ""Narrative about issue 1"", ""impact_level"": ""high""}]","[{""vulnerability"": ""Weak local leadership"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 5""}, {""vulnerability"": ""Internal conflicts"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 1""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3"", ""Counter action 4""]","[""Defensive message 1"", ""Defensive message 2"", ""Defensive message 3""]",medium,rumor,Intelligence report for CPI in Adilabad,field_analyst_7,2025-06-20 22:00:00,2025-06-20 21:30:00
1713238d-4f5f-4a82-a256-05cfdd65a981,PC01,CPI,2025-09-14,51,0.32,growing,"{""name"": ""CPI Candidate Adilabad"", ""age"": 40, ""background"": ""Businessman"", ""strength_areas"": [""Media presence"", ""Resource mobilization""], ""weakness_areas"": [""Controversial past"", ""Poor communication""], ""popularity_score"": 75}",medium,"{""public_meetings_30d"": 25, ""door_to_door_coverage_pct"": 61.56, ""social_media_reach"": 46742, ""volunteer_count"": 250, ""estimated_budget"": 34155247.01}","[""CPI message theme 1"", ""CPI message theme 2"", ""CPI message theme 3"", ""CPI message theme 4""]","[""Attack point 1"", ""Attack point 2""]","[""youth"", ""farmers"", ""women"", ""urban_poor""]","[{""ward"": ""Adilabad"", ""strength_level"": ""very_strong"", ""estimated_vote_share"": 0.44}, {""ward"": ""Mancherial"", ""strength_level"": ""very_strong"", ""estimated_vote_share"": 0.25}]","[{""ward"": ""Boath"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.18}, {""ward"": ""Mancherial"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.16}]",[],"[""Influencer_16"", ""Influencer_11"", ""Influencer_20"", ""Influencer_17"", ""Influencer_8""]","[{""issue"": ""unfulfilled_promises"", ""narrative"": ""Narrative about issue 3"", ""impact_level"": ""high""}, {""issue"": ""unfulfilled_promises"", ""narrative"": ""Narrative about issue 3"", ""impact_level"": ""high""}]","[{""vulnerability"": ""Weak local leadership"", ""severity"": ""low"", ""exploitation_strategy"": ""Strategy 3""}, {""vulnerability"": ""Internal conflicts"", ""severity"": ""medium"", ""exploitation_strategy"": ""Strategy 1""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3"", ""Counter action 4""]","[""Defensive message 1"", ""Defensive message 2""]",high,verified,Intelligence report for CPI in Adilabad,field_analyst_7,2025-09-14 19:00:00,2025-09-14 17:30:00
0e964f1a-68d6-4156-a648-a2beb6e8ff29,PC02,BRS,2025-03-13,59,0.22,growing,"{""name"": ""BRS Candidate Peddapalle"", ""age"": 58, ""background"": ""Businessman"", ""strength_areas"": [""Resource mobilization"", ""Youth appeal""], ""weakness_areas"": [""Poor communication"", ""Controversial past""], ""popularity_score"": 53}",low,"{""public_meetings_30d"": 17, ""door_to_door_coverage_pct"": 41.58, ""social_media_reach"": 65714, ""volunteer_count"": 172, ""estimated_budget"": 39331226.94}","[""BRS message theme 1"", ""BRS message theme 2"", ""BRS message theme 3"", ""BRS message theme 4"", ""BRS message theme 5""]","[""Attack point 1"", ""Attack point 2"", ""Attack point 3"", ""Attack point 4""]","[""youth"", ""urban_poor""]","[{""ward"": ""Huzurabad"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.26}, {""ward"": ""Vemulawada"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.26}]","[{""ward"": ""Huzurabad"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.13}, {""ward"": ""Karimnagar"", ""strength_level"": ""weak"", ""estimated_vote_share"": 0.2}]",[],"[""Influencer_20"", ""Influencer_9"", ""Influencer_4""]","[{""issue"": ""unemployment"", ""narrative"": ""Narrative about issue 2"", ""impact_level"": ""low""}, {""issue"": ""corruption"", ""narrative"": ""Narrative about issue 1"", ""impact_level"": ""low""}]","[{""vulnerability"": ""Internal conflicts"", ""severity"": ""medium"", ""exploitation_strategy"": ""Strategy 2""}, {""vulnerability"": ""Weak local leadership"", ""severity"": ""medium"", ""exploitation_strategy"": ""Strategy 3""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3""]","[""Defensive message 1"", ""Defensive message 2""]",medium,rumor,Intelligence report for BRS in Peddapalle,field_analyst_1,2025-03-13 21:00:00,2025-03-13 21:30:00
4165218d-db60-4ed7-8392-b21ce01bf1c1,PC02,BRS,2025-11-10,44,0.19,declining,"{""name"": ""BRS Candidate Peddapalle"", ""age"": 44, ""background"": ""Businessman"", ""strength_areas"": [""Youth appeal"", ""Media presence""], ""weakness_areas"": [""Weak organization"", ""Controversial past""], ""popularity_score"": 50}",very_high,"{""public_meetings_30d"": 5, ""door_to_door_coverage_pct"": 39.67, ""social_media_reach"": 62208, ""volunteer_count"": 429, ""estimated_budget"": 24887317.12}","[""BRS message theme 1"", ""BRS message theme 2"", ""BRS message theme 3""]","[""Attack point 1"", ""Attack point 2""]","[""farmers"", ""youth""]","[{""ward"": ""Vemulawada"", ""strength_level"": ""very_strong"", ""estimated_vote_share"": 0.38}, {""ward"": ""Huzurabad"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.43}]","[{""ward"": ""Sircilla"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.11}, {""ward"": ""Huzurabad"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.11}]",[],"[""Influencer_18"", ""Influencer_8"", ""Influencer_1"", ""Influencer_20""]","[{""issue"": ""poor_infrastructure"", ""narrative"": ""Narrative about issue 1"", ""impact_level"": ""low""}, {""issue"": ""corruption"", ""narrative"": ""Narrative about issue 5"", ""impact_level"": ""high""}, {""issue"": ""unfulfilled_promises"", ""narrative"": ""Narrative about issue 1"", ""impact_level"": ""high""}]","[{""vulnerability"": ""Weak local leadership"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 4""}, {""vulnerability"": ""Poor ground organization"", ""severity"": ""medium"", ""exploitation_strategy"": ""Strategy 1""}, {""vulnerability"": ""Internal conflicts"", ""severity"": ""low"", ""exploitation_strategy"": ""Strategy 3""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3"", ""Counter action 4"", ""Counter action 5""]","[""Defensive message 1"", ""Defensive message 2"", ""Defensive message 3"", ""Defensive message 4""]",low,probable,Intelligence report for BRS in Peddapalle,field_analyst_4,2025-11-10 19:00:00,2025-11-10 16:30:00
b8b6ba8f-338a-493c-83c7-97652a959275,PC02,BRS,2025-06-23,45,0.25,stable,"{""name"": ""BRS Candidate Peddapalle"", ""age"": 36, ""background"": ""Social activist"", ""strength_areas"": [""Ground connect"", ""Media presence""], ""weakness_areas"": [""Weak organization"", ""Poor communication""], ""popularity_score"": 79}",high,"{""public_meetings_30d"": 24, ""door_to_door_coverage_pct"": 69.04, ""social_media_reach"": 76298, ""volunteer_count"": 204, ""estimated_budget"": 10843018.9}","[""BRS message theme 1"", ""BRS message theme 2"", ""BRS message theme 3"", ""BRS message theme 4""]","[""Attack point 1"", ""Attack point 2"", ""Attack point 3""]","[""urban_poor"", ""women"", ""minorities""]","[{""ward"": ""Peddapalle"", ""strength_level"": ""very_strong"", ""estimated_vote_share"": 0.44}, {""ward"": ""Sircilla"", ""strength_level"": ""very_strong"", ""estimated_vote_share"": 0.3}]","[{""ward"": ""Peddapalle"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.06}, {""ward"": ""Huzurabad"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.08}]",[],"[""Influencer_17"", ""Influencer_16"", ""Influencer_16"", ""Influencer_1""]","[{""issue"": ""unemployment"", ""narrative"": ""Narrative about issue 4"", ""impact_level"": ""medium""}, {""issue"": ""corruption"", ""narrative"": ""Narrative about issue 3"", ""impact_level"": ""medium""}, {""issue"": ""unfulfilled_promises"", ""narrative"": ""Narrative about issue 2"", ""impact_level"": ""low""}]","[{""vulnerability"": ""Poor ground organization"", ""severity"": ""low"", ""exploitation_strategy"": ""Strategy 1""}, {""vulnerability"": ""Weak local leadership"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 2""}, {""vulnerability"": ""Poor ground organization"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 4""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3"", ""Counter action 4"", ""Counter action 5""]","[""Defensive message 1"", ""Defensive message 2"", ""Defensive message 3"", ""Defensive message 4""]",high,verified,Intelligence report for BRS in Peddapalle,field_analyst_10,2025-06-23 22:00:00,2025-06-23 19:30:00
fcdd82dd-c442-499b-8246-98b2bf6d4499,PC02,BRS,2025-04-25,73,0.3,stable,"{""name"": ""BRS Candidate Peddapalle"", ""age"": 55, ""background"": ""Social activist"", ""strength_areas"": [""Youth appeal"", ""Media presence""], ""weakness_areas"": [""Poor communication"", ""Limited experience""], ""popularity_score"": 73}",low,"{""public_meetings_30d"": 16, ""door_to_door_coverage_pct"": 20.86, ""social_media_reach"": 62351, ""volunteer_count"": 88, ""estimated_budget"": 27957759.41}","[""BRS message theme 1"", ""BRS message theme 2"", ""BRS message theme 3""]","[""Attack point 1"", ""Attack point 2""]","[""urban_poor"", ""women""]","[{""ward"": ""Vemulawada"", ""strength_level"": ""very_strong"", ""estimated_vote_share"": 0.44}, {""ward"": ""Sircilla"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.36}]","[{""ward"": ""Sircilla"", ""strength_level"": ""weak"", ""estimated_vote_share"": 0.14}, {""ward"": ""Husnabad"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.07}]",[],"[""Influencer_20"", ""Influencer_18"", ""Influencer_19""]","[{""issue"": ""unemployment"", ""narrative"": ""Narrative about issue 4"", ""impact_level"": ""high""}, {""issue"": ""poor_infrastructure"", ""narrative"": ""Narrative about issue 2"", ""impact_level"": ""low""}]","[{""vulnerability"": ""Internal conflicts"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 1""}, {""vulnerability"": ""Limited resources"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 3""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3""]","[""Defensive message 1"", ""Defensive message 2"", ""Defensive message 3""]",low,probable,Intelligence report for BRS in Peddapalle,field_analyst_3,2025-04-25 20:00:00,2025-04-25 22:30:00
6c355c68-e1ee-4c49-a2af-a60113dbae0b,PC02,BRS,2025-11-24,74,0.31,growing,"{""name"": ""BRS Candidate Peddapalle"", ""age"": 40, ""background"": ""Ex-bureaucrat"", ""strength_areas"": [""Ground connect"", ""Resource mobilization""], ""weakness_areas"": [""Controversial past"", ""Limited experience""], ""popularity_score"": 61}",very_high,"{""public_meetings_30d"": 8, ""door_to_door_coverage_pct"": 28.6, ""social_media_reach"": 76156, ""volunteer_count"": 455, ""estimated_budget"": 41693725.36}","[""BRS message theme 1"", ""BRS message theme 2"", ""BRS message theme 3"", ""BRS message theme 4"", ""BRS message theme 5""]","[""Attack point 1"", ""Attack point 2""]","[""youth"", ""farmers"", ""women"", ""urban_poor""]","[{""ward"": ""Huzurabad"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.29}, {""ward"": ""Husnabad"", ""strength_level"": ""very_strong"", ""estimated_vote_share"": 0.28}]","[{""ward"": ""Karimnagar"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.08}, {""ward"": ""Husnabad"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.16}]","[""Independent""]","[""Influencer_1"", ""Influencer_19"", ""Influencer_7"", ""Influencer_12"", ""Influencer_2""]","[{""issue"": ""poor_infrastructure"", ""narrative"": ""Narrative about issue 3"", ""impact_level"": ""high""}, {""issue"": ""unfulfilled_promises"", ""narrative"": ""Narrative about issue 5"", ""impact_level"": ""medium""}, {""issue"": ""poor_infrastructure"", ""narrative"": ""Narrative about issue 2"", ""impact_level"": ""low""}, {""issue"": ""corruption"", ""narrative"": ""Narrative about issue 2"", ""impact_level"": ""medium""}]","[{""vulnerability"": ""Weak local leadership"", ""severity"": ""low"", ""exploitation_strategy"": ""Strategy 4""}, {""vulnerability"": ""Internal conflicts"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 5""}, {""vulnerability"": ""Poor ground organization"", ""severity"": ""medium"", ""exploitation_strategy"": ""Strategy 4""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3""]","[""Defensive message 1"", ""Defensive message 2"", ""Defensive message 3"", ""Defensive message 4""]",high,probable,Intelligence report for BRS in Peddapalle,field_analyst_5,2025-11-24 21:00:00,2025-11-24 20:30:00
2fdb0c2b-cd2f-47de-8f5e-57602adcfc4d,PC02,BRS,2025-04-05,35,0.23,stable,"{""name"": ""BRS Candidate Peddapalle"", ""age"": 55, ""background"": ""Businessman"", ""strength_areas"": [""Resource mobilization"", ""Media presence""], ""weakness_areas"": [""Controversial past"", ""Poor communication""], ""popularity_score"": 46}",very_high,"{""public_meetings_30d"": 8, ""door_to_door_coverage_pct"": 54.94, ""social_media_reach"": 46942, ""volunteer_count"": 83, ""estimated_budget"": 11798531.7}","[""BRS message theme 1"", ""BRS message theme 2"", ""BRS message theme 3"", ""BRS message theme 4""]","[""Attack point 1"", ""Attack point 2""]","[""farmers"", ""urban_poor""]","[{""ward"": ""Karimnagar"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.29}, {""ward"": ""Husnabad"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.32}]","[{""ward"": ""Sircilla"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.11}, {""ward"": ""Huzurabad"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.07}]",[],"[""Influencer_15"", ""Influencer_8"", ""Influencer_10""]","[{""issue"": ""poor_infrastructure"", ""narrative"": ""Narrative about issue 2"", ""impact_level"": ""high""}, {""issue"": ""corruption"", ""narrative"": ""Narrative about issue 1"", ""impact_level"": ""medium""}, {""issue"": ""unemployment"", ""narrative"": ""Narrative about issue 3"", ""impact_level"": ""medium""}]","[{""vulnerability"": ""Poor ground organization"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 1""}, {""vulnerability"": ""Internal conflicts"", ""severity"": ""low"", ""exploitation_strategy"": ""Strategy 1""}, {""vulnerability"": ""Internal conflicts"", ""severity"": ""medium"", ""exploitation_strategy"": ""Strategy 2""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3"", ""Counter action 4""]","[""Defensive message 1"", ""Defensive message 2"", ""Defensive message 3"", ""Defensive message 4""]",high,probable,Intelligence report for BRS in Peddapalle,field_analyst_3,2025-04-05 19:00:00,2025-04-05 18:30:00
0890cf74-6cc5-4a6a-90f0-61627ee0df22,PC02,AIMIM,2025-05-28,56,0.24,growing,"{""name"": ""AIMIM Candidate Peddapalle"", ""age"": 45, ""background"": ""Ex-bureaucrat"", ""strength_areas"": [""Resource mobilization"", ""Youth appeal""], ""weakness_areas"": [""Poor communication"", ""Weak organization""], ""popularity_score"": 53}",very_high,"{""public_meetings_30d"": 19, ""door_to_door_coverage_pct"": 50.09, ""social_media_reach"": 89479, ""volunteer_count"": 379, ""estimated_budget"": 32042395.4}","[""AIMIM message theme 1"", ""AIMIM message theme 2"", ""AIMIM message theme 3""]","[""Attack point 1"", ""Attack point 2"", ""Attack point 3""]","[""farmers"", ""urban_poor"", ""youth""]","[{""ward"": ""Husnabad"", ""strength_level"": ""very_strong"", ""estimated_vote_share"": 0.29}, {""ward"": ""Huzurabad"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.38}]","[{""ward"": ""Husnabad"", ""strength_level"": ""weak"", ""estimated_vote_share"": 0.17}, {""ward"": ""Sircilla"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.14}]","[""Independent""]","[""Influencer_16"", ""Influencer_9"", ""Influencer_20"", ""Influencer_11""]","[{""issue"": ""corruption"", ""narrative"": ""Narrative about issue 4"", ""impact_level"": ""high""}, {""issue"": ""unemployment"", ""narrative"": ""Narrative about issue 1"", ""impact_level"": ""high""}]","[{""vulnerability"": ""Weak local leadership"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 5""}, {""vulnerability"": ""Weak local leadership"", ""severity"": ""medium"", ""exploitation_strategy"": ""Strategy 3""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3"", ""Counter action 4""]","[""Defensive message 1"", ""Defensive message 2"", ""Defensive message 3""]",low,verified,Intelligence report for AIMIM in Peddapalle,field_analyst_10,2025-05-28 22:00:00,2025-05-28 20:30:00
