summary_id,constituency_id,report_date,report_period,overall_health_score,key_achievements,critical_issues,top_opportunities,immediate_actions,risk_alerts,constituency_mood,political_temperature,generated_by,reviewed_by,created_at,updated_at
80903a34-ade9-4dc5-910a-021058353b5c,PC14,2025-12-01,monthly,78,"[""Completed 3 infrastructure projects"", ""Resolved 207 grievances"", ""Conducted 18 public meetings""]","[""Water supply disruption in Ward 2"", ""Road repair pending for 76 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 2""]",neutral,82,ai_system,admin,2025-12-01 09:00:00,2025-12-01 18:00:00
5b93ff04-7d05-438a-be10-ccf5bc969a3b,PC15,2025-01-01,monthly,79,"[""Completed 6 infrastructure projects"", ""Resolved 240 grievances"", ""Conducted 27 public meetings""]","[""Water supply disruption in Ward 2"", ""Road repair pending for 72 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 2""]",positive,65,ai_system,admin,2025-01-01 09:00:00,2025-01-01 18:00:00
9fea334c-7dc0-4fe5-b582-d8e3f928266b,PC15,2025-02-01,monthly,78,"[""Completed 8 infrastructure projects"", ""Resolved 274 grievances"", ""Conducted 26 public meetings""]","[""Water supply disruption in Ward 2"", ""Road repair pending for 49 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 5""]",neutral,61,ai_system,admin,2025-02-01 09:00:00,2025-02-01 18:00:00
2f0281e9-2b2c-4b58-ba96-d15362ee06b9,PC15,2025-03-01,monthly,84,"[""Completed 3 infrastructure projects"", ""Resolved 232 grievances"", ""Conducted 26 public meetings""]","[""Water supply disruption in Ward 3"", ""Road repair pending for 69 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 4""]",positive,60,ai_system,admin,2025-03-01 09:00:00,2025-03-01 18:00:00
c47741dd-60b2-4503-b5b6-67c5e3bfad8f,PC15,2025-04-01,monthly,81,"[""Completed 7 infrastructure projects"", ""Resolved 171 grievances"", ""Conducted 30 public meetings""]","[""Water supply disruption in Ward 3"", ""Road repair pending for 63 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 4""]",neutral,84,ai_system,admin,2025-04-01 09:00:00,2025-04-01 18:00:00
d8e657df-8ccb-4cf8-a81d-111ef9b03236,PC15,2025-05-01,monthly,84,"[""Completed 8 infrastructure projects"", ""Resolved 282 grievances"", ""Conducted 21 public meetings""]","[""Water supply disruption in Ward 1"", ""Road repair pending for 70 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 5""]",cautiously_positive,64,ai_system,admin,2025-05-01 09:00:00,2025-05-01 18:00:00
a9de9fdc-4bde-4604-a0d3-b45fcf8f17df,PC15,2025-06-01,monthly,81,"[""Completed 4 infrastructure projects"", ""Resolved 295 grievances"", ""Conducted 17 public meetings""]","[""Water supply disruption in Ward 2"", ""Road repair pending for 64 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 2""]",positive,84,ai_system,admin,2025-06-01 09:00:00,2025-06-01 18:00:00
aa598669-66ba-483a-ad06-be0183f73369,PC15,2025-07-01,monthly,89,"[""Completed 5 infrastructure projects"", ""Resolved 212 grievances"", ""Conducted 29 public meetings""]","[""Water supply disruption in Ward 1"", ""Road repair pending for 87 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 5""]",positive,68,ai_system,admin,2025-07-01 09:00:00,2025-07-01 18:00:00
c6e1a787-261c-40d5-9921-c5ce7fe78863,PC15,2025-08-01,monthly,87,"[""Completed 8 infrastructure projects"", ""Resolved 171 grievances"", ""Conducted 27 public meetings""]","[""Water supply disruption in Ward 1"", ""Road repair pending for 44 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 4""]",cautiously_positive,63,ai_system,admin,2025-08-01 09:00:00,2025-08-01 18:00:00
a95a58b7-1e46-4579-8652-3ebdbb1c234c,PC15,2025-09-01,monthly,78,"[""Completed 6 infrastructure projects"", ""Resolved 127 grievances"", ""Conducted 16 public meetings""]","[""Water supply disruption in Ward 1"", ""Road repair pending for 64 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 2""]",neutral,84,ai_system,admin,2025-09-01 09:00:00,2025-09-01 18:00:00
1a7624f4-e06f-45b1-80ea-87bf2cd27fb9,PC15,2025-10-01,monthly,84,"[""Completed 3 infrastructure projects"", ""Resolved 200 grievances"", ""Conducted 21 public meetings""]","[""Water supply disruption in Ward 3"", ""Road repair pending for 45 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 2""]",neutral,66,ai_system,admin,2025-10-01 09:00:00,2025-10-01 18:00:00
a0fc8d1f-1b6d-44fe-82d0-0875d0c89d47,PC15,2025-11-01,monthly,85,"[""Completed 4 infrastructure projects"", ""Resolved 203 grievances"", ""Conducted 28 public meetings""]","[""Water supply disruption in Ward 1"", ""Road repair pending for 78 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 2""]",positive,79,ai_system,admin,2025-11-01 09:00:00,2025-11-01 18:00:00
bfcf0605-31b2-49fe-89d8-96f95677dc29,PC15,2025-12-01,monthly,77,"[""Completed 7 infrastructure projects"", ""Resolved 142 grievances"", ""Conducted 26 public meetings""]","[""Water supply disruption in Ward 1"", ""Road repair pending for 57 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 4""]",neutral,78,ai_system,admin,2025-12-01 09:00:00,2025-12-01 18:00:00
2c8b1056-3c65-43a2-85be-00d053f6be40,PC16,2025-01-01,monthly,76,"[""Completed 7 infrastructure projects"", ""Resolved 202 grievances"", ""Conducted 26 public meetings""]","[""Water supply disruption in Ward 3"", ""Road repair pending for 82 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 4""]",positive,62,ai_system,admin,2025-01-01 09:00:00,2025-01-01 18:00:00
5ed97dc6-14f8-4798-bb06-c0d5a5377ff5,PC16,2025-02-01,monthly,71,"[""Completed 8 infrastructure projects"", ""Resolved 230 grievances"", ""Conducted 23 public meetings""]","[""Water supply disruption in Ward 2"", ""Road repair pending for 57 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 4""]",positive,80,ai_system,admin,2025-02-01 09:00:00,2025-02-01 18:00:00
10ab7a27-b549-41ec-b913-b7fdf8b5cd0c,PC16,2025-03-01,monthly,76,"[""Completed 7 infrastructure projects"", ""Resolved 138 grievances"", ""Conducted 29 public meetings""]","[""Water supply disruption in Ward 3"", ""Road repair pending for 39 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 2""]",positive,63,ai_system,admin,2025-03-01 09:00:00,2025-03-01 18:00:00
2c516ff1-129b-4350-9567-5d9ec4162fda,PC16,2025-04-01,monthly,82,"[""Completed 4 infrastructure projects"", ""Resolved 115 grievances"", ""Conducted 20 public meetings""]","[""Water supply disruption in Ward 2"", ""Road repair pending for 54 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 5""]",neutral,61,ai_system,admin,2025-04-01 09:00:00,2025-04-01 18:00:00
7f625deb-9c13-4d78-a0eb-1c24043b14ab,PC16,2025-05-01,monthly,85,"[""Completed 8 infrastructure projects"", ""Resolved 233 grievances"", ""Conducted 25 public meetings""]","[""Water supply disruption in Ward 1"", ""Road repair pending for 73 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 4""]",neutral,71,ai_system,admin,2025-05-01 09:00:00,2025-05-01 18:00:00
e9dff17e-1049-40e5-971f-a5fd26b9feb1,PC16,2025-06-01,monthly,74,"[""Completed 5 infrastructure projects"", ""Resolved 108 grievances"", ""Conducted 20 public meetings""]","[""Water supply disruption in Ward 1"", ""Road repair pending for 70 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 4""]",cautiously_positive,84,ai_system,admin,2025-06-01 09:00:00,2025-06-01 18:00:00
cc0cbf3e-f5e8-4dc9-a47d-efeb31018b7b,PC16,2025-07-01,monthly,82,"[""Completed 6 infrastructure projects"", ""Resolved 297 grievances"", ""Conducted 27 public meetings""]","[""Water supply disruption in Ward 2"", ""Road repair pending for 53 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 2""]",cautiously_positive,76,ai_system,admin,2025-07-01 09:00:00,2025-07-01 18:00:00
92fa2bb3-565d-4d67-9962-aa18cc42a20f,PC16,2025-08-01,monthly,88,"[""Completed 8 infrastructure projects"", ""Resolved 205 grievances"", ""Conducted 15 public meetings""]","[""Water supply disruption in Ward 2"", ""Road repair pending for 50 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 2""]",positive,61,ai_system,admin,2025-08-01 09:00:00,2025-08-01 18:00:00
5d7bf165-5f3c-423d-af31-cd5c58d0607d,PC16,2025-09-01,monthly,79,"[""Completed 8 infrastructure projects"", ""Resolved 230 grievances"", ""Conducted 22 public meetings""]","[""Water supply disruption in Ward 1"", ""Road repair pending for 74 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 2""]",neutral,83,ai_system,admin,2025-09-01 09:00:00,2025-09-01 18:00:00
ca84620c-04b3-44de-ad91-192953f2c6f7,PC16,2025-10-01,monthly,75,"[""Completed 3 infrastructure projects"", ""Resolved 181 grievances"", ""Conducted 23 public meetings""]","[""Water supply disruption in Ward 2"", ""Road repair pending for 73 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 4""]",neutral,78,ai_system,admin,2025-10-01 09:00:00,2025-10-01 18:00:00
700e74eb-9566-417c-a327-694731b12445,PC16,2025-11-01,monthly,89,"[""Completed 4 infrastructure projects"", ""Resolved 235 grievances"", ""Conducted 20 public meetings""]","[""Water supply disruption in Ward 2"", ""Road repair pending for 46 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 2""]",cautiously_positive,64,ai_system,admin,2025-11-01 09:00:00,2025-11-01 18:00:00
f3cb9a7e-7ac3-4e95-91b3-dabedaadfc04,PC16,2025-12-01,monthly,74,"[""Completed 8 infrastructure projects"", ""Resolved 235 grievances"", ""Conducted 30 public meetings""]","[""Water supply disruption in Ward 3"", ""Road repair pending for 38 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 5""]",positive,68,ai_system,admin,2025-12-01 09:00:00,2025-12-01 18:00:00
eece3b2a-838b-49e6-8e62-a52262c6ca70,PC17,2025-01-01,monthly,72,"[""Completed 3 infrastructure projects"", ""Resolved 247 grievances"", ""Conducted 19 public meetings""]","[""Water supply disruption in Ward 3"", ""Road repair pending for 60 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 5""]",cautiously_positive,60,ai_system,admin,2025-01-01 09:00:00,2025-01-01 18:00:00
af635eb6-9e8b-4db4-b847-f0b62d710129,PC17,2025-02-01,monthly,80,"[""Completed 6 infrastructure projects"", ""Resolved 118 grievances"", ""Conducted 21 public meetings""]","[""Water supply disruption in Ward 3"", ""Road repair pending for 70 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 4""]",cautiously_positive,84,ai_system,admin,2025-02-01 09:00:00,2025-02-01 18:00:00
5c438bb6-2013-4d65-95a8-3bd53b0b4160,PC17,2025-03-01,monthly,76,"[""Completed 6 infrastructure projects"", ""Resolved 207 grievances"", ""Conducted 17 public meetings""]","[""Water supply disruption in Ward 2"", ""Road repair pending for 62 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 5""]",cautiously_positive,74,ai_system,admin,2025-03-01 09:00:00,2025-03-01 18:00:00
9af4c5a6-ce33-4c6c-9d9c-e706e1782c86,PC17,2025-04-01,monthly,72,"[""Completed 7 infrastructure projects"", ""Resolved 257 grievances"", ""Conducted 26 public meetings""]","[""Water supply disruption in Ward 1"", ""Road repair pending for 76 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 4""]",neutral,80,ai_system,admin,2025-04-01 09:00:00,2025-04-01 18:00:00
9e09a341-9e75-4a04-b1d2-5dd2fc3ef3fb,PC17,2025-05-01,monthly,78,"[""Completed 3 infrastructure projects"", ""Resolved 235 grievances"", ""Conducted 29 public meetings""]","[""Water supply disruption in Ward 3"", ""Road repair pending for 31 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 4""]",neutral,76,ai_system,admin,2025-05-01 09:00:00,2025-05-01 18:00:00
dfb7aecc-f98e-4c25-af1d-038844b8f427,PC17,2025-06-01,monthly,85,"[""Completed 5 infrastructure projects"", ""Resolved 192 grievances"", ""Conducted 22 public meetings""]","[""Water supply disruption in Ward 2"", ""Road repair pending for 76 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 5""]",neutral,67,ai_system,admin,2025-06-01 09:00:00,2025-06-01 18:00:00
23bf56db-4f84-45e7-b128-6e41dc80b438,PC17,2025-07-01,monthly,81,"[""Completed 4 infrastructure projects"", ""Resolved 199 grievances"", ""Conducted 25 public meetings""]","[""Water supply disruption in Ward 2"", ""Road repair pending for 72 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 5""]",neutral,83,ai_system,admin,2025-07-01 09:00:00,2025-07-01 18:00:00
4438222a-661e-447e-8ff9-04f0e9cdb1e2,PC17,2025-08-01,monthly,87,"[""Completed 3 infrastructure projects"", ""Resolved 103 grievances"", ""Conducted 21 public meetings""]","[""Water supply disruption in Ward 2"", ""Road repair pending for 74 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 5""]",positive,65,ai_system,admin,2025-08-01 09:00:00,2025-08-01 18:00:00
c94d938f-75fa-4ac2-a87d-577bd4d4f031,PC17,2025-09-01,monthly,76,"[""Completed 4 infrastructure projects"", ""Resolved 175 grievances"", ""Conducted 21 public meetings""]","[""Water supply disruption in Ward 1"", ""Road repair pending for 81 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 5""]",neutral,64,ai_system,admin,2025-09-01 09:00:00,2025-09-01 18:00:00
fc510ad9-9409-42d4-a291-2cab7dc8e91c,PC17,2025-10-01,monthly,90,"[""Completed 8 infrastructure projects"", ""Resolved 217 grievances"", ""Conducted 15 public meetings""]","[""Water supply disruption in Ward 2"", ""Road repair pending for 51 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 4""]",positive,79,ai_system,admin,2025-10-01 09:00:00,2025-10-01 18:00:00
0196c5db-a8e5-4d69-a0cf-52551dba5b6f,PC17,2025-11-01,monthly,85,"[""Completed 8 infrastructure projects"", ""Resolved 177 grievances"", ""Conducted 16 public meetings""]","[""Water supply disruption in Ward 2"", ""Road repair pending for 54 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 5""]",neutral,81,ai_system,admin,2025-11-01 09:00:00,2025-11-01 18:00:00
e04fe38f-8f0a-47a9-ad79-294c2df12ee1,PC17,2025-12-01,monthly,83,"[""Completed 4 infrastructure projects"", ""Resolved 230 grievances"", ""Conducted 30 public meetings""]","[""Water supply disruption in Ward 2"", ""Road repair pending for 57 days""]","[""High youth engagement opportunity"", ""Strong community support for education initiative""]","[""Schedule visit to high-risk ward"", ""Address water supply issue urgently""]","[""Opposition activity increasing in Ward 4""]",neutral,71,ai_system,admin,2025-12-01 09:00:00,2025-12-01 18:00:00
