milestone_id,promise_id,constituency_id,milestone_name,milestone_description,milestone_order,target_date,actual_date,status,completion_percentage,deliverables,responsible_team,budget_allocated,budget_spent,challenges,verification_status,verified_by,verification_date,photos,documents,notes,created_at,updated_at
548938b4-9e1f-4f85-9625-e2afff4a220a,c9888c48-6a4d-43e4-b5db-1d147af91f65,PC02,phase_1_completed,Milestone for promise in Peddapalle,3,2025-09-07,,pending,0,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 1,2202107.49,0.0,[],pending,,,"[""photo_4a7e1f97-a8c3-4e2b-a2b7-698ca1c3608c.jpg"", ""photo_6d4bd5b7-ce04-438b-b266-1663a245a662.jpg"", ""photo_1d9e2f27-143c-47ef-8c1f-4b530ddba55c.jpg""]","[""doc_1e3b35ca-7cce-45a8-ba5b-be1f2ed06f4c.pdf"", ""doc_7e50c665-34a0-4a71-84bf-858fa22ffa71.pdf"", ""doc_ca4654b6-d68b-48c7-ba69-25921b1d258a.pdf"", ""doc_3c68b9cb-63d9-42cf-a7d2-6c81fa64e8a8.pdf""]",Milestone tracking notes for Peddapalle,2025-12-05 12:30:12.171975,2025-12-05 12:30:12.171975
8b0ca7cb-8c3a-4a78-b4ba-113e292de7e6,b5fa0e22-cd6c-4b91-8f7a-b0e5e61054c8,PC02,phase_1_completed,Milestone for promise in Peddapalle,7,2025-11-08,,in_progress,61,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4"", ""Deliverable 5""]",Team 2,182074.76,1435058.75,"[""Challenge 1"", ""Challenge 2"", ""Challenge 3""]",verified,,,[],"[""doc_3582174b-e5a5-4385-b9d9-b1b45bee68b1.pdf""]",Milestone tracking notes for Peddapalle,2025-12-05 12:30:12.171989,2025-12-05 12:30:12.171990
48ffe713-bd60-4c4c-8e25-d21ed5188111,28cccb2e-d47c-494f-a829-2c3a57b89a86,PC02,planning_completed,Milestone for promise in Peddapalle,2,2025-05-28,,pending,0,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",Team 1,2261372.55,0.0,[],not_required,,,"[""photo_cc7f9b6c-dd9f-4998-8831-3547621544d5.jpg"", ""photo_3a6d1c10-7dfa-4ccb-9355-a71a64cb2b0f.jpg"", ""photo_8512e2bb-d6ef-4e66-8e1f-ec871fe621b0.jpg"", ""photo_41db78c1-e2cf-4561-873b-015715ad425d.jpg"", ""photo_b08525c0-9807-40c1-8c1d-f7d76b294efd.jpg"", ""photo_889c23eb-3b04-4604-96e8-248bbbfbbfc0.jpg"", ""photo_d2dc17b0-d990-47c4-8dd2-8714d8f04df8.jpg""]","[""doc_e56ce17c-3ed9-45b6-b080-e2a8b34e6841.pdf""]",Milestone tracking notes for Peddapalle,2025-12-05 12:30:12.172016,2025-12-05 12:30:12.172017
ec99db3d-c9ef-4c2e-8c55-f8eeee656ad8,88bc8955-077d-4ec8-a458-9db7596b9b17,PC02,budget_approved,Milestone for promise in Peddapalle,6,2025-12-24,,pending,0,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4"", ""Deliverable 5""]",Team 3,774445.28,0.0,"[""Challenge 1""]",verified,,,"[""photo_f7b0c039-f74f-4ade-896f-c3749bdbc0b7.jpg""]","[""doc_ad0afe08-b634-46f5-aa79-74c43bc2ad63.pdf"", ""doc_5f5e168f-b1fd-4cf4-ba4e-d9df03f4ebdc.pdf"", ""doc_306e6e1e-3193-4490-b47a-7290be14e585.pdf""]",Milestone tracking notes for Peddapalle,2025-12-05 12:30:12.172037,2025-12-05 12:30:12.172037
027f27c3-2a97-4f1c-817f-e402e578cbde,49f0f82e-4d2c-4549-9cd7-11ee1ada0831,PC02,inauguration,Milestone for promise in Peddapalle,4,2025-06-19,,in_progress,59,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",Team 5,272419.95,877033.48,[],not_required,,,"[""photo_ada27157-0050-4d37-a797-528967116832.jpg"", ""photo_15cec205-6c91-498e-bb6b-8622b45ec2e6.jpg""]","[""doc_f16bc9df-9a45-4647-ace6-ab2ac79ea297.pdf"", ""doc_c62755b2-bfc7-4301-a679-d8783c44d3de.pdf""]",Milestone tracking notes for Peddapalle,2025-12-05 12:30:12.172056,2025-12-05 12:30:12.172057
d3eea735-51db-489b-aec2-b0d0a06b30cf,837657c1-0c38-40a3-aa42-763a31e1fc89,PC02,inauguration,Milestone for promise in Peddapalle,5,2025-03-20,2025-03-21,completed,26,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 5,384286.27,2391796.14,[],pending,verifier_1,2025-03-21,"[""photo_226346bd-f1a1-41cc-b110-9076ac3336a3.jpg""]","[""doc_a281cfdf-c73a-49b6-996e-c21f8c99575a.pdf"", ""doc_da4d5c61-908f-4660-8448-ca4f7148de7a.pdf"", ""doc_a8ffabf2-a508-4a87-a908-0693c66378f7.pdf"", ""doc_863c478f-b464-4736-bf7a-da7a517c4fc0.pdf""]",Milestone tracking notes for Peddapalle,2025-12-05 12:30:12.172079,2025-12-05 12:30:12.172079
51f0ce36-4efe-4fea-bb3d-d34bf269293c,3d48b288-5df5-41ce-829d-0655468e1e87,PC02,phase_2_completed,Milestone for promise in Peddapalle,5,2025-11-24,,pending,0,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 3,4501437.93,0.0,[],pending,,,"[""photo_44630481-5bc8-4c64-8249-01a8c426912e.jpg""]",[],Milestone tracking notes for Peddapalle,2025-12-05 12:30:12.172092,2025-12-05 12:30:12.172092
e51021d3-2db8-4925-ad0b-e50c441e4ef5,f00b366a-f897-40ad-8c6c-fa28476e7287,PC02,budget_approved,Milestone for promise in Peddapalle,1,2025-11-06,2025-12-09,completed,92,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 2,3665476.52,1553699.26,"[""Challenge 1"", ""Challenge 2"", ""Challenge 3""]",verified,verifier_2,2025-12-09,"[""photo_e131cc74-fc5f-49cc-95b5-a84d2fc09fa1.jpg"", ""photo_c02d001f-ce40-4af3-892c-78e21f8874dc.jpg"", ""photo_05f5456b-b4e4-40fb-8a29-99e4ddbf0a33.jpg"", ""photo_e74c0dd7-5662-4010-8524-93804dc86bcf.jpg"", ""photo_2db992a4-f5b5-4c4c-baaa-340fdbb8bae0.jpg"", ""photo_b4bd6d0f-f231-4f7f-80d7-f5318226f4e0.jpg"", ""photo_a9732028-4a3f-401b-b80e-67d7f81c093c.jpg""]","[""doc_98d73edb-c4ba-4787-a58b-05822590e4ca.pdf""]",Milestone tracking notes for Peddapalle,2025-12-05 12:30:12.172122,2025-12-05 12:30:12.172122
f7678313-3551-4d3f-9c5b-bb532d092d97,d084bb9e-81de-4f00-8298-f4c641e25ca0,PC02,planning_completed,Milestone for promise in Peddapalle,4,2025-02-19,,in_progress,44,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 2,2920847.62,2988461.97,[],pending,,,"[""photo_e7cf0298-7c7f-4815-be77-e7aff7929ce4.jpg"", ""photo_2eaa2317-80c7-4177-868d-4b4bc93cd7b5.jpg"", ""photo_2be96f54-3f6f-4b4b-8faf-13bccd51daf1.jpg"", ""photo_9a0cf289-4997-4dcd-ae58-dac170f69c57.jpg"", ""photo_626b09c3-d713-4c1f-a4f0-c468f8370a96.jpg"", ""photo_90c31d8a-3aaf-41a7-ae39-25c5e3d26709.jpg""]","[""doc_44a01456-2a27-4bf1-8d29-e5454fdecec5.pdf"", ""doc_121d374f-352d-473e-b185-976d05266e5f.pdf"", ""doc_7143905e-9e36-4f1a-9328-f3cd6fdfa5fb.pdf""]",Milestone tracking notes for Peddapalle,2025-12-05 12:30:12.172151,2025-12-05 12:30:12.172151
cd18cc3b-e188-4a0a-891a-c36772a2014a,759e4bdb-8b28-45cf-9d08-a6ac5c51d431,PC02,budget_approved,Milestone for promise in Peddapalle,2,2025-11-24,2025-04-23,completed,53,"[""Deliverable 1"", ""Deliverable 2""]",Team 4,3231247.26,1356174.16,"[""Challenge 1"", ""Challenge 2"", ""Challenge 3""]",pending,verifier_2,2025-04-23,"[""photo_61e438bc-48ea-4a1b-ad52-ce5c2424e80b.jpg"", ""photo_b0f76e4c-3dea-481d-918a-f92dde1ce211.jpg"", ""photo_b04d1a34-88c1-4e6c-8d08-aabfe4b04db0.jpg"", ""photo_0ee61bfe-783c-488f-9e32-4bef6083c305.jpg"", ""photo_2c7672b2-3925-4392-9120-6eec8bad60a7.jpg""]","[""doc_47560b84-9f81-4aa0-a3b4-e1ebe29b28fe.pdf"", ""doc_471ee3c4-6dd6-4c84-958b-e5d38a8e3f5c.pdf"", ""doc_d97f7f55-4325-40be-9eaf-bb4e76710377.pdf"", ""doc_fedf7320-97e3-4735-ac5c-d8cc183e77d7.pdf""]",Milestone tracking notes for Peddapalle,2025-12-05 12:30:12.172182,2025-12-05 12:30:12.172182
f94c6676-25af-460b-a9a1-a3618a3c6fc2,d1421f61-1243-4b31-86fd-ca913ddbecd2,PC02,final_completion,Milestone for promise in Peddapalle,1,2025-01-15,2025-12-27,completed,92,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",Team 1,1781337.41,2769694.22,"[""Challenge 1"", ""Challenge 2""]",verified,verifier_5,2025-12-27,"[""photo_39c14a9e-bfc7-4519-8fbf-ebfe6cebef13.jpg"", ""photo_0859f358-80d3-4171-9085-4d79bb94b321.jpg"", ""photo_b8975483-892f-4298-bc90-d3cb0209c3c7.jpg""]","[""doc_0c2e01c1-2291-4acc-8d19-fed92ab6db9e.pdf"", ""doc_597aab55-c860-415a-9712-f9d90ea1a476.pdf"", ""doc_c19f465d-65e5-42e8-85dd-f738710f239d.pdf""]",Milestone tracking notes for Peddapalle,2025-12-05 12:30:12.172207,2025-12-05 12:30:12.172207
a6e14391-7649-43a3-9833-e60bb16e3005,9bca220a-fa39-470f-8735-ccde37eea5b5,PC02,work_started,Milestone for promise in Peddapalle,3,2025-03-11,,in_progress,58,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",Team 2,2804178.55,2361518.46,[],pending,,,"[""photo_1c715555-abd1-401c-89fa-aa81d33ca6ab.jpg"", ""photo_1298d6d7-aee9-4bf5-bb65-6b482e2ec844.jpg"", ""photo_ddee0b20-667a-449a-b2fd-ce91b489d668.jpg""]","[""doc_ad2d53c2-011d-44d6-a92f-cde18f9878a7.pdf""]",Milestone tracking notes for Peddapalle,2025-12-05 12:30:12.172227,2025-12-05 12:30:12.172227
394994c0-8dc9-4cc7-a128-7f3aa93c86c3,87351cda-bff3-49ba-ba91-366bc5ab56af,PC03,planning_completed,Milestone for promise in Karimnagar,4,2025-09-04,,in_progress,68,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 3,1834510.52,1112040.57,[],verified,,,"[""photo_e6a19575-8284-4569-824d-9f32a83a30db.jpg"", ""photo_b9259040-f5e5-46c4-ab7e-d7bc9502406a.jpg""]","[""doc_e01584cb-349a-451b-83e7-0d961362e3b7.pdf""]",Milestone tracking notes for Karimnagar,2025-12-05 12:30:12.172245,2025-12-05 12:30:12.172245
65906bad-4a24-48ae-ba72-0b62296eb1ef,dfbdc136-830d-40ba-b454-2684d7fe63f4,PC03,work_started,Milestone for promise in Karimnagar,5,2025-07-28,,pending,0,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",Team 2,2900902.56,0.0,"[""Challenge 1"", ""Challenge 2"", ""Challenge 3""]",verified,,,"[""photo_d761f3bf-cd3f-4b98-a713-21ed2474b5a9.jpg"", ""photo_9dada942-eb8c-4734-b115-500d210c7d24.jpg"", ""photo_662e6ea4-16d2-480a-a33e-7c09e831c4af.jpg"", ""photo_b76f30c1-7b05-43ae-bf21-bae710bfef81.jpg"", ""photo_379ea607-1d9a-48c0-bce2-3cb303d80764.jpg""]","[""doc_06406118-4297-4490-9440-6f207ac099d4.pdf"", ""doc_3f5de68f-3fd7-4707-a61a-dbf3c8cc7ef7.pdf"", ""doc_c5dc181f-e343-4b70-b560-ff7423dd1efd.pdf""]",Milestone tracking notes for Karimnagar,2025-12-05 12:30:12.172272,2025-12-05 12:30:12.172272
a9a6bc5e-6947-4963-9105-ee33819f6d4b,6759af14-1cd2-4d67-a879-0c4485049eb6,PC03,phase_1_completed,Milestone for promise in Karimnagar,6,2025-11-26,2025-08-13,completed,90,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4"", ""Deliverable 5""]",Team 4,355082.14,2518331.77,"[""Challenge 1""]",verified,verifier_5,2025-08-13,"[""photo_ac32a01b-c6bb-4186-9bb1-21d75e232d01.jpg"", ""photo_5ba2a6eb-2723-4c4a-b767-c55ef68cc0ba.jpg"", ""photo_4ec68621-1b62-4ccc-8607-c09ea4f69e88.jpg"", ""photo_eef5c4a8-ad4b-4269-8462-6834fb7cec10.jpg"", ""photo_14c9f372-2a2c-49bb-8e8b-9326fbbd55fc.jpg"", ""photo_c6ad298c-5dbc-40cd-9d6a-2578c2b3eea5.jpg""]","[""doc_bd3d28d3-54da-402e-b272-77d9ff03da71.pdf"", ""doc_544efcc4-b213-41e2-87d4-3cff9371a83b.pdf"", ""doc_a79f3132-4720-4fa2-b303-fd9f9e76bd00.pdf"", ""doc_b9a795e9-85d1-4a36-988e-47c28bf0551a.pdf""]",Milestone tracking notes for Karimnagar,2025-12-05 12:30:12.172305,2025-12-05 12:30:12.172306
959dfd03-87f5-42b3-b35f-a06f52b8b225,fc897ee2-2281-409b-a49c-992ed0865791,PC03,inauguration,Milestone for promise in Karimnagar,6,2025-05-31,,delayed,89,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 5,4993068.71,0.0,[],not_required,,,"[""photo_6dba4fa1-a6fc-469d-89dd-8e3b00e75dbd.jpg"", ""photo_775a4dbe-6984-4a34-b01c-0a1265d8ee0a.jpg"", ""photo_e9aa9720-0432-4801-8f70-c75996bc6dd6.jpg"", ""photo_ad96d76a-57c6-4cf8-8e6d-da320079d895.jpg""]","[""doc_e1deb42e-8284-41fa-83f9-e348f7132949.pdf"", ""doc_87284cd7-c414-4f74-bd2d-b116ba0dc942.pdf""]",Milestone tracking notes for Karimnagar,2025-12-05 12:30:12.172330,2025-12-05 12:30:12.172330
9d76be89-c604-42ed-a7da-266bb2673710,d7b44f39-788d-4a12-a5bd-36a56139f275,PC03,work_started,Milestone for promise in Karimnagar,5,2025-08-19,2025-09-16,completed,13,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",Team 1,2944369.13,821576.35,[],pending,verifier_2,2025-09-16,"[""photo_27419c85-09e9-46d4-99b2-06385ad3830d.jpg"", ""photo_e0c09972-fa45-4ff2-9a43-1d5275373475.jpg"", ""photo_a00639df-0f15-4070-9854-390403f2ac88.jpg""]","[""doc_53febd78-a780-437c-8170-00788c8c4ff5.pdf"", ""doc_21da586a-14c8-4059-a834-c6684b8e9257.pdf"", ""doc_2278bdca-fd31-44bf-990a-dbc91e24028e.pdf""]",Milestone tracking notes for Karimnagar,2025-12-05 12:30:12.172356,2025-12-05 12:30:12.172356
367ac892-ec45-42fc-89b9-03ca8cef963e,7ea0e8fc-34bc-4178-b629-afbcddeeb66a,PC03,final_completion,Milestone for promise in Karimnagar,2,2025-07-24,2025-05-24,completed,14,"[""Deliverable 1"", ""Deliverable 2""]",Team 2,2810903.82,2045148.2,"[""Challenge 1"", ""Challenge 2"", ""Challenge 3""]",pending,verifier_1,2025-05-24,"[""photo_188f1e0d-856e-4442-a013-b79374c4720e.jpg""]","[""doc_dda47ddf-3920-40a9-afef-d4c215b359e0.pdf""]",Milestone tracking notes for Karimnagar,2025-12-05 12:30:12.172374,2025-12-05 12:30:12.172374
2f2ca573-39ad-4d0c-bb2b-68fc9c5cc7cb,87ec3275-5389-4989-8def-806f61672079,PC03,final_completion,Milestone for promise in Karimnagar,5,2025-09-15,2025-04-20,completed,43,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",Team 3,3605941.53,1583506.25,"[""Challenge 1"", ""Challenge 2""]",verified,verifier_3,2025-04-20,"[""photo_44b13ed4-a5fc-4f1b-9aeb-4dafcc82b5d9.jpg"", ""photo_9c35b3fb-6f01-4082-8026-bdcee8d46741.jpg"", ""photo_3c41ccc6-8442-4f76-954f-40b182a7675f.jpg"", ""photo_6dfb0d0f-c4dc-46b0-88d8-14a7a63ff1c9.jpg""]","[""doc_ac507e6a-bf0b-41cb-8921-423afb2720bd.pdf"", ""doc_885ced04-d70a-42b4-973b-9c51cb31a50a.pdf"", ""doc_8ef6f9f3-3277-4055-bbe0-98d0472eda8b.pdf""]",Milestone tracking notes for Karimnagar,2025-12-05 12:30:12.172401,2025-12-05 12:30:12.172401
e8f37998-5c96-4db7-8ca1-c89745fdccc4,f70a628c-4cd2-4be4-b8f2-fe05078da9e1,PC03,inauguration,Milestone for promise in Karimnagar,5,2025-09-25,2025-09-17,completed,73,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",Team 3,4329327.04,2068738.5,"[""Challenge 1"", ""Challenge 2""]",verified,verifier_3,2025-09-17,"[""photo_4311b96e-e6d4-4992-8849-835037aebd98.jpg"", ""photo_a05d5c1e-9e62-46aa-ac42-c4fd46ddb820.jpg""]","[""doc_973cd65a-6920-4674-9af0-1e43347677ab.pdf"", ""doc_98795e3a-8cee-465c-bd15-4250268d535e.pdf"", ""doc_c652643d-46aa-43bb-989b-7f6a2833e15b.pdf"", ""doc_6f5d84ef-3173-4a6c-bad2-66f7aec836d7.pdf""]",Milestone tracking notes for Karimnagar,2025-12-05 12:30:12.172427,2025-12-05 12:30:12.172427
e16d2e6e-39a2-4feb-9b6c-1764c2b46ef1,a2bac377-05b8-4480-a0f6-4460fe74c172,PC03,phase_1_completed,Milestone for promise in Karimnagar,6,2025-08-15,,in_progress,35,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",Team 4,2453784.39,855415.96,[],verified,,,"[""photo_d3b97ea4-f360-4fbe-9a64-9af160436665.jpg"", ""photo_6181635a-1711-4479-ac6f-64b0f83481a2.jpg"", ""photo_dd7c016d-0ef3-4e04-8506-acce99f1db83.jpg"", ""photo_c079de1f-b763-469f-b619-16ad65de8c07.jpg"", ""photo_114f1238-6941-49b5-9a5d-c5cad01cb4e5.jpg"", ""photo_2a4de70d-03d3-4ff8-b776-4c78dfcb648e.jpg"", ""photo_54e94e70-b049-4043-a253-ad50a5e41990.jpg""]","[""doc_decfe4b0-4d16-4888-b896-81080a4355d7.pdf"", ""doc_2f8c4e7a-b1f3-4e19-b2a6-51c4e2045160.pdf""]",Milestone tracking notes for Karimnagar,2025-12-05 12:30:12.172456,2025-12-05 12:30:12.172457
87ef72db-4895-4721-8c27-95bf94cf4c90,362161cb-da43-439e-a79a-998c150bbf88,PC03,inauguration,Milestone for promise in Karimnagar,3,2025-01-02,2025-12-03,completed,6,"[""Deliverable 1"", ""Deliverable 2""]",Team 2,2125100.21,1253811.51,"[""Challenge 1""]",verified,verifier_4,2025-12-03,"[""photo_86059f41-6070-4e87-847e-b213526110bb.jpg"", ""photo_6c7ecd08-5e64-4a23-abbb-52019fd38a4a.jpg"", ""photo_307e037f-a899-40d6-8158-d7b89d675be2.jpg"", ""photo_7c5abe74-d282-44f7-9a62-46cb136f6c65.jpg"", ""photo_706479a8-b3b7-4fc1-a2b9-55602b4759d0.jpg"", ""photo_0e6db8e3-bca4-4641-9a9c-608be5f46c72.jpg""]","[""doc_1bb7d8ba-d127-4450-978f-98b61778e7fc.pdf"", ""doc_3dfbc2fe-3bec-417e-a8ea-2ae28082233b.pdf""]",Milestone tracking notes for Karimnagar,2025-12-05 12:30:12.172485,2025-12-05 12:30:12.172485
a09a24bc-b012-4ccc-ae55-aff013ee19ea,82f9af40-a8f1-40f8-892b-9c05b13dd659,PC03,planning_completed,Milestone for promise in Karimnagar,6,2025-10-03,2025-02-23,completed,45,"[""Deliverable 1"", ""Deliverable 2""]",Team 3,4815638.76,756136.12,[],not_required,verifier_3,2025-02-23,"[""photo_5ed60553-1155-46c2-9277-d4d76f728bb3.jpg"", ""photo_36e80604-18f9-41eb-a1e6-2d6ee03d1319.jpg"", ""photo_7a7d448b-c758-4e73-8c50-81f648421cca.jpg"", ""photo_7774e5dd-e456-41f5-854e-7f141b6295ea.jpg"", ""photo_cba03aa7-00e2-4fbd-be61-19d69654a247.jpg"", ""photo_1d635866-833f-48e7-a5f2-f01984463df9.jpg"", ""photo_f1f226d1-cfbe-4074-a070-5ea750911007.jpg""]","[""doc_b45eadc5-2d04-4323-8dbf-591fd6ee72c1.pdf"", ""doc_f1d72de5-e8e2-4965-a751-c4e6aee533cd.pdf"", ""doc_669743bc-560c-496b-ba20-1e380e26cf7a.pdf"", ""doc_683e2ee1-911e-4cf6-b4bc-746be64a2968.pdf""]",Milestone tracking notes for Karimnagar,2025-12-05 12:30:12.172519,2025-12-05 12:30:12.172519
9cf1e5ed-6eab-40a9-b1ed-289111613208,5cf938be-b19d-4405-8c40-da8202b1b7af,PC03,budget_approved,Milestone for promise in Karimnagar,5,2025-03-31,,pending,0,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 4,4665716.02,0.0,[],not_required,,,"[""photo_df1a3784-af81-4b59-bf33-7b519f9fbd9e.jpg"", ""photo_ecdb20ca-132f-4a09-83bd-5c2073a581f4.jpg"", ""photo_d28f8442-b9df-488f-82ed-67db5a80032c.jpg""]","[""doc_e31c9504-e480-4af8-ab2a-c1d762aba5e7.pdf""]",Milestone tracking notes for Karimnagar,2025-12-05 12:30:12.172538,2025-12-05 12:30:12.172538
2b278846-334e-43f6-b338-e1ec3d8fe5e9,85050857-52ba-43c9-ac75-95ed0bc6f01b,PC03,work_started,Milestone for promise in Karimnagar,6,2025-10-02,,in_progress,14,"[""Deliverable 1"", ""Deliverable 2""]",Team 5,2407753.66,2982763.63,"[""Challenge 1"", ""Challenge 2"", ""Challenge 3""]",verified,,,"[""photo_da2c74db-7ef6-4c6e-a7d3-e338e58b5e28.jpg""]","[""doc_6388f271-a235-4e99-bb5f-948101d9d93a.pdf"", ""doc_21374d84-8262-42ce-ab9f-aae1be2de521.pdf"", ""doc_3b906967-3ae5-4452-aff9-616840e079ca.pdf""]",Milestone tracking notes for Karimnagar,2025-12-05 12:30:12.172558,2025-12-05 12:30:12.172558
a14c4ad9-3462-4322-aaaf-809c21960c73,461a4805-ce53-4da2-bdd6-a0af8de038b3,PC03,inauguration,Milestone for promise in Karimnagar,6,2025-10-12,,delayed,31,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",Team 1,2605597.33,0.0,[],not_required,,,"[""photo_f4b228e8-b20b-452e-be54-50b3096c6da5.jpg""]","[""doc_f3be7566-cc7a-4bcf-be1f-7085a343625d.pdf""]",Milestone tracking notes for Karimnagar,2025-12-05 12:30:12.172574,2025-12-05 12:30:12.172574
7362122c-95d7-4261-ae6e-a5d7b933ff53,096bd424-1f86-4852-932f-74b13f7cd473,PC03,phase_2_completed,Milestone for promise in Karimnagar,5,2025-03-25,,delayed,19,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4"", ""Deliverable 5""]",Team 3,106331.15,0.0,[],verified,,,"[""photo_befa9919-b8b0-4c66-9e66-93aeb58076a2.jpg"", ""photo_1449cea5-b3bd-470c-bdb2-95f9eed78042.jpg"", ""photo_21c8602b-717c-476e-8f3e-f6f4feac0bef.jpg""]","[""doc_a8f121b7-71ae-4873-a494-2840fa0fcfd4.pdf"", ""doc_2f1ccc75-2a4e-4636-818a-1782a1f71e46.pdf"", ""doc_6a682f87-9886-464a-a54e-eaf933b24e64.pdf"", ""doc_c5ca6e4f-82b9-496b-a858-071b868856f9.pdf""]",Milestone tracking notes for Karimnagar,2025-12-05 12:30:12.172599,2025-12-05 12:30:12.172600
ccecc363-02ec-4c47-b150-918dbbc3c5c5,b9ec9b4c-6279-4294-9b1d-fbeb94a0f4e4,PC03,work_started,Milestone for promise in Karimnagar,3,2025-08-19,,delayed,62,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4"", ""Deliverable 5""]",Team 4,3688100.17,0.0,[],pending,,,"[""photo_4e65c2d9-278a-433e-9ac2-55e7bd1a6166.jpg""]",[],Milestone tracking notes for Karimnagar,2025-12-05 12:30:12.172613,2025-12-05 12:30:12.172614
48db8dac-ce8f-45ae-8c9a-a5b747e45abb,a348b808-c631-4c10-bdfa-a90209022c52,PC03,inauguration,Milestone for promise in Karimnagar,3,2025-06-25,,in_progress,23,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",Team 3,915854.47,1015112.41,[],pending,,,[],"[""doc_a4958a9a-e18c-429a-a8c8-32b73a4fdc0d.pdf"", ""doc_bef522dc-a09a-493a-af39-adadcee21793.pdf"", ""doc_671be3ee-7c7e-4b42-93ca-490f038d6821.pdf""]",Milestone tracking notes for Karimnagar,2025-12-05 12:30:12.172631,2025-12-05 12:30:12.172631
a8137f07-4143-4a0d-a70f-8d7c75394490,da27ce2e-b775-47c7-97f0-db5453debbdf,PC03,budget_approved,Milestone for promise in Karimnagar,3,2025-04-18,2025-05-30,completed,41,"[""Deliverable 1"", ""Deliverable 2""]",Team 5,3122751.34,1774100.42,[],verified,verifier_3,2025-05-30,"[""photo_da8bb347-f1a4-42f2-836f-0cd371889184.jpg"", ""photo_9db11840-888e-40c1-8f34-4d8a5bfeb282.jpg"", ""photo_bcf91da0-4b0f-4d70-8e02-242f3b5dc732.jpg"", ""photo_afa2534d-80f0-4be2-a664-3b8c29e565a9.jpg"", ""photo_2cec92d9-cab7-4b47-a7c9-1f053337afbf.jpg""]","[""doc_8244692b-1c85-4487-898b-cb9354cb59ae.pdf"", ""doc_370b4888-56b1-44d0-8ac7-1ab8baf45fa5.pdf"", ""doc_c14d4132-4300-42b1-8142-e557b04f425a.pdf"", ""doc_89df3259-ba26-4fec-a928-1b3c6044331c.pdf""]",Milestone tracking notes for Karimnagar,2025-12-05 12:30:12.172661,2025-12-05 12:30:12.172661
59c67414-e453-4e62-909e-409456dae048,47265417-5c3d-40c1-a726-aa7336109126,PC04,budget_approved,Milestone for promise in Nizamabad,7,2025-04-16,,in_progress,69,"[""Deliverable 1"", ""Deliverable 2""]",Team 2,3962508.91,682952.2,[],verified,,,"[""photo_2abf8620-fa2f-4ff9-abfd-ca614a7a5ffb.jpg"", ""photo_ebb716bf-35ad-4e85-99dc-6471658ba37e.jpg"", ""photo_80fb17f4-632d-49a9-bf15-2f261f4465c3.jpg"", ""photo_c4e435a9-f4ae-4bf7-82ac-c89a89f77da9.jpg"", ""photo_4feeb6ce-3123-4ce2-afb2-9d57544a3e95.jpg"", ""photo_7ae3dbbd-2a1c-444e-bef1-035b004c4ff9.jpg"", ""photo_29f6d590-833d-4043-a03e-cdeb082bbf7e.jpg""]","[""doc_ff8bdaa2-7831-41b5-99ba-59a11eafe709.pdf"", ""doc_74e2ab40-0f58-4da6-bb7f-81cb9c17e292.pdf"", ""doc_c5c81a2f-c2c9-443c-99f7-16a49dc69cd0.pdf""]",Milestone tracking notes for Nizamabad,2025-12-05 12:30:12.172693,2025-12-05 12:30:12.172693
